area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Bradford city centre,daily,2025-11-01,89327.43,89327.43,73065.1738535286,73065.1738535286,16262.25614647139,16262.25614647139
Bradford city centre,daily,2025-11-02,55027.68,55027.68,45009.76918239268,45009.76918239268,10017.910817607322,10017.910817607322
Bradford city centre,daily,2025-11-03,76392.16,76392.16,62395.635203037,62395.635203037,13996.524796963004,13996.524796963004
Bradford city centre,daily,2025-11-04,105031.69,105031.69,85787.8480461669,85787.8480461669,19243.841953833104,19243.841953833104
Bradford city centre,daily,2025-11-05,140509.62,140509.62,114765.53342695574,114765.53342695574,25744.086573044257,25744.086573044257
Bradford city centre,daily,2025-11-06,141493.18,141493.18,115568.88616577473,115568.88616577473,25924.29383422526,25924.29383422526
Bradford city centre,daily,2025-11-07,94195.44,94195.44,76937.00913849745,76937.00913849745,17258.43086150255,17258.43086150255
Bradford city centre,daily,2025-11-08,126288.64,126288.64,103297.51384681824,103297.51384681824,22991.126153181758,22991.126153181758
Bradford city centre,daily,2025-11-09,78296.08,78296.08,64042.105512828304,64042.105512828304,14253.9744871717,14253.9744871717
Bradford city centre,daily,2025-11-10,45833.42,45833.42,37435.848841393934,37435.848841393934,8397.571158606066,8397.571158606066
Bradford city centre,daily,2025-11-11,170276.55,170276.55,139078.58473214644,139078.58473214644,31197.96526785354,31197.96526785354
Bradford city centre,daily,2025-11-12,117989.46,117989.46,96371.50335797975,96371.50335797975,21617.95664202026,21617.95664202026
Bradford city centre,daily,2025-11-13,120586.64,120586.64,98492.82962806588,98492.82962806588,22093.81037193412,22093.81037193412
Bradford city centre,daily,2025-11-14,87735.79,87735.79,71660.89225766441,71660.89225766441,16074.897742335581,16074.897742335581
Bradford city centre,daily,2025-11-15,142357.86,142357.86,116441.29681460986,116441.29681460986,25916.56318539013,25916.56318539013
Bradford city centre,daily,2025-11-16,56653.55,56653.55,46339.64595387526,46339.64595387526,10313.904046124739,10313.904046124739
Bradford city centre,daily,2025-11-17,125614.89,125614.89,102599.80674076529,102599.80674076529,23015.083259234714,23015.083259234714
Bradford city centre,daily,2025-11-18,124054.41,124054.41,101325.23693122416,101325.23693122416,22729.173068775843,22729.173068775843
Bradford city centre,daily,2025-11-19,112691.27,112691.27,92044.04448685503,92044.04448685503,20647.225513144975,20647.225513144975
Bradford city centre,daily,2025-11-20,177932.04,177932.04,145331.44054013118,145331.44054013118,32600.599459868827,32600.599459868827
Bradford city centre,daily,2025-11-21,75462.64,75462.64,61636.421288494894,61636.421288494894,13826.21871150511,13826.21871150511
Bradford city centre,daily,2025-11-22,132725.93,132725.93,108562.88096860357,108562.88096860357,24163.049031396422,24163.049031396422
