area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Painting the sky - Roberts part,daily,2025-03-21,6563.48,6563.48,4347.5645561173305,4347.5645561173305,2215.9154438826695,2215.9154438826695
Painting the sky - Roberts part,daily,2025-03-22,8209.95,8209.95,6806.550924380513,6806.550924380513,1403.3990756194883,1403.3990756194883
Painting the sky - Roberts part,daily,2025-03-23,19139.2,19139.2,15867.567945225428,15867.567945225428,3271.632054774573,3271.632054774573
Painting the sky - Roberts part,daily,2025-03-24,7807.81,7807.81,5171.792710101723,5171.792710101723,2636.017289898278,2636.017289898278
Painting the sky - Roberts part,daily,2025-03-25,5648.28,5648.28,3741.3478720170388,3741.3478720170388,1906.932127982961,1906.932127982961
Painting the sky - Roberts part,daily,2025-03-26,7324.94,7324.94,4851.945845753484,4851.945845753484,2472.994154246516,2472.994154246516
Painting the sky - Roberts part,daily,2025-03-27,16017.51,16017.51,10609.792176292896,10609.792176292896,5407.717823707104,5407.717823707104
Painting the sky - Roberts part,daily,2025-03-28,8259.82,8259.82,5471.198308200687,5471.198308200687,2788.6216917993124,2788.6216917993124
Painting the sky - Roberts part,daily,2025-03-29,6959.4,6959.4,5769.768452077507,5769.768452077507,1189.6315479224922,1189.6315479224922
Painting the sky - Roberts part,daily,2025-03-30,11958.43,11958.43,9914.270217314313,9914.270217314313,2044.1597826856869,2044.1597826856869
Painting the sky - Roberts part,daily,2025-03-31,6797.99,6797.99,4502.900957546919,4502.900957546919,2295.089042453081,2295.089042453081
Painting the sky - Roberts part,daily,2025-04-01,5354.03,5354.03,3546.4404645689283,3546.4404645689283,1807.5895354310715,1807.5895354310715
Painting the sky - Roberts part,daily,2025-04-02,2582.57,2582.57,1710.6610815743988,1710.6610815743988,871.9089184256014,871.9089184256014
Painting the sky - Roberts part,daily,2025-04-03,8415.45,8415.45,5574.285614304849,5574.285614304849,2841.1643856951514,2841.1643856951514
Painting the sky - Roberts part,daily,2025-04-04,6255.9,6255.9,4143.827528477943,4143.827528477943,2112.072471522057,2112.072471522057
Painting the sky - Roberts part,daily,2025-04-05,6104.72,6104.72,5061.1864334233705,5061.1864334233705,1043.5335665766297,1043.5335665766297
Painting the sky - Roberts part,daily,2025-04-06,13287.9,13287.9,11016.482198804597,11016.482198804597,2271.4178011954027,2271.4178011954027
Painting the sky - Roberts part,daily,2025-04-07,7188.86,7188.86,4761.808207671788,4761.808207671788,2427.051792328211,2427.051792328211
Painting the sky - Roberts part,daily,2025-04-08,4027.53,4027.53,2667.783961663513,2667.783961663513,1359.7460383364873,1359.7460383364873
Painting the sky - Roberts part,daily,2025-04-09,1777.86,1777.86,1177.6315493821505,1177.6315493821505,600.2284506178495,600.2284506178495
Painting the sky - Roberts part,daily,2025-04-10,9356.81,9356.81,6197.8303452321325,6197.8303452321325,3158.979654767867,3158.979654767867
Painting the sky - Roberts part,daily,2025-04-11,10200.3,10200.3,6756.547249593753,6756.547249593753,3443.752750406247,3443.752750406247
Painting the sky - Roberts part,daily,2025-04-12,9857.18,9857.18,8172.205389897027,8172.205389897027,1684.9746101029734,1684.9746101029734
Painting the sky - Roberts part,daily,2025-04-13,12622.14,12622.14,10464.526420338763,10464.526420338763,2157.613579661236,2157.613579661236
Painting the sky - Roberts part,daily,2025-04-14,31849.24,31849.24,21096.526075081256,21096.526075081256,10752.713924918744,10752.713924918744
Painting the sky - Roberts part,daily,2025-04-15,4208.23,4208.23,2787.4773126435416,2787.4773126435416,1420.7526873564582,1420.7526873564582
Painting the sky - Roberts part,daily,2025-04-16,915.62,915.62,606.4948866869634,606.4948866869634,309.12511331303665,309.12511331303665
Painting the sky - Roberts part,daily,2025-04-17,6351.63,6351.63,4207.237846625802,4207.237846625802,2144.3921533741977,2144.3921533741977
Painting the sky - Roberts part,daily,2025-04-18,3127.95,3127.95,2071.9137642389715,2071.9137642389715,1056.0362357610286,1056.0362357610286
Painting the sky - Roberts part,daily,2025-04-19,9972.81,9972.81,8268.069735402922,8268.069735402922,1704.7402645970787,1704.7402645970787
Painting the sky - Roberts part,daily,2025-04-20,9794.18,9794.18,8119.974534869168,8119.974534869168,1674.2054651308324,1674.2054651308324
Painting the sky - Roberts part,daily,2025-04-21,4835.21,4835.21,3202.7807835757976,3202.7807835757976,1632.4292164242022,1632.4292164242022
Painting the sky - Roberts part,daily,2025-04-22,4434.06,4434.06,2937.0641939485777,2937.0641939485777,1496.9958060514225,1496.9958060514225
Painting the sky - Roberts part,daily,2025-04-23,915.62,915.62,606.4948866869634,606.4948866869634,309.12511331303665,309.12511331303665
Painting the sky - Roberts part,daily,2025-04-24,3523.19,3523.19,2333.7156460394513,2333.7156460394513,1189.4743539605488,1189.4743539605488
Painting the sky - Roberts part,daily,2025-04-25,2307.52,2307.52,1528.4715066598606,1528.4715066598606,779.0484933401393,779.0484933401393
Painting the sky - Roberts part,daily,2025-04-26,10732.21,10732.21,8897.658803786353,8897.658803786353,1834.5511962136463,1834.5511962136463
Painting the sky - Roberts part,daily,2025-04-27,8413.99,8413.99,6975.712569775502,6975.712569775502,1438.277430224498,1438.277430224498
Painting the sky - Roberts part,daily,2025-04-28,8724.45,8724.45,5778.963231642032,5778.963231642032,2945.4867683579682,2945.4867683579682
Painting the sky - Roberts part,daily,2025-04-29,8221.01,8221.01,5445.491064417982,5445.491064417982,2775.5189355820185,2775.5189355820185
Painting the sky - Roberts part,daily,2025-05-01,3523.19,3523.19,2333.7156460394513,2333.7156460394513,1189.4743539605488,1189.4743539605488
Painting the sky - Roberts part,daily,2025-05-02,1275.04,1275.04,844.5700621669969,844.5700621669969,430.4699378330031,430.4699378330031
Painting the sky - Roberts part,daily,2025-05-03,18658.1,18658.1,15468.706606274583,15468.706606274583,3189.3933937254146,3189.3933937254146
Painting the sky - Roberts part,daily,2025-05-04,13266.67,13266.67,10998.881229721399,10998.881229721399,2267.7887702786,2267.7887702786
Painting the sky - Roberts part,daily,2025-05-05,7141.3,7141.3,4730.305076666752,4730.305076666752,2410.994923333248,2410.994923333248
Painting the sky - Roberts part,daily,2025-05-06,9757.59,9757.59,6463.301851628237,6463.301851628237,3294.288148371763,3294.288148371763
Painting the sky - Roberts part,daily,2025-05-07,1424.53,1424.53,943.5903114088594,943.5903114088594,480.93968859114057,480.93968859114057
