,datestamp,estimated_actual_footfall,year,month,weekday,week_of_year,Sin_weekday,Cos_weekday,Sin_monthday,Cos_monthday,Sin_week_of_year,Cos_week_of_year,Sin_month,Cos_month,is_weekend,bank_hol,school_hol,covid,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,daylight_duration,area_name,area_Bradford - BID,area_Bradford - City Centre,area_Bradford - Lister Park,area_Bradford - Local Authority,area_Bradford - Roberts Park
59,2019-01-11,33878.11,2019,1,4,2,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,4.6354175,0.2,19.694992,28165.205,Bradford - BID,1,0,0,0,0
60,2019-01-11,27054.17,2019,1,4,2,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,4.6354175,0.2,19.694992,28165.205,Bradford - City Centre,0,1,0,0,0
61,2019-01-11,7890.8,2019,1,4,2,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,4.6354175,0.2,19.694992,28165.205,Bradford - Lister Park,0,0,1,0,0
62,2019-01-11,397085.0,2019,1,4,2,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,4.801583,0.1,19.881649,28165.205,Bradford - Local Authority,0,0,0,1,0
63,2019-01-11,8588.62,2019,1,4,2,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,4.6354175,0.2,19.694992,28165.205,Bradford - Roberts Park,0,0,0,0,1
69,2019-01-12,39809.755000000005,2019,1,5,2,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,7.90625,1.4000001,42.796112,28306.729,Bradford - BID,1,0,0,0,0
70,2019-01-12,62432.69,2019,1,5,2,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,7.90625,1.4000001,42.796112,28306.729,Bradford - City Centre,0,1,0,0,0
71,2019-01-12,7408.18,2019,1,5,2,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,7.90625,1.4000001,42.796112,28306.729,Bradford - Lister Park,0,0,1,0,0
72,2019-01-12,466904.0,2019,1,5,2,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,7.784916,2.4,38.12602,28306.729,Bradford - Local Authority,0,0,0,1,0
73,2019-01-12,8623.91,2019,1,5,2,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,7.90625,1.4000001,42.796112,28306.729,Bradford - Roberts Park,0,0,0,0,1
79,2019-01-13,27054.17,2019,1,6,2,-2.4492935982947064e-16,1.0,0.485301962531081,-0.8743466161445821,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,8.041667,0.4,45.63062,28453.053,Bradford - BID,1,0,0,0,0
80,2019-01-13,61135.77,2019,1,6,2,-2.4492935982947064e-16,1.0,0.485301962531081,-0.8743466161445821,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,8.041667,0.4,45.63062,28453.053,Bradford - City Centre,0,1,0,0,0
81,2019-01-13,15033.14,2019,1,6,2,-2.4492935982947064e-16,1.0,0.485301962531081,-0.8743466161445821,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,8.041667,0.4,45.63062,28453.053,Bradford - Lister Park,0,0,1,0,0
82,2019-01-13,401610.0,2019,1,6,2,-2.4492935982947064e-16,1.0,0.485301962531081,-0.8743466161445821,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,7.822417,0.9000001,43.939175,28453.053,Bradford - Local Authority,0,0,0,1,0
83,2019-01-13,849.36,2019,1,6,2,-2.4492935982947064e-16,1.0,0.485301962531081,-0.8743466161445821,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,8.041667,0.4,45.63062,28453.053,Bradford - Roberts Park,0,0,0,0,1
90,2019-01-14,70782.74,2019,1,0,3,0.0,1.0,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.483333,0.0,25.501621,28603.938,Bradford - BID,1,0,0,0,0
91,2019-01-14,50723.435,2019,1,0,3,0.0,1.0,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.483333,0.0,25.501621,28603.938,Bradford - City Centre,0,1,0,0,0
92,2019-01-14,11613.225,2019,1,0,3,0.0,1.0,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.483333,0.0,25.501621,28603.938,Bradford - Lister Park,0,0,1,0,0
93,2019-01-14,546142.0,2019,1,0,3,0.0,1.0,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.5849166,0.0,24.606731,28603.938,Bradford - Local Authority,0,0,0,1,0
94,2019-01-14,9760.3,2019,1,0,3,0.0,1.0,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.483333,0.0,25.501621,28603.938,Bradford - Roberts Park,0,0,0,0,1
100,2019-01-15,74904.54500000001,2019,1,1,3,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.245834,0.0,26.758923,28759.15,Bradford - BID,1,0,0,0,0
101,2019-01-15,40080.25,2019,1,1,3,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.245834,0.0,26.758923,28759.15,Bradford - City Centre,0,1,0,0,0
102,2019-01-15,7635.85,2019,1,1,3,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.245834,0.0,26.758923,28759.15,Bradford - Lister Park,0,0,1,0,0
103,2019-01-15,569376.0,2019,1,1,3,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.1224174,0.3,29.957968,28759.15,Bradford - Local Authority,0,0,0,1,0
104,2019-01-15,4221.07,2019,1,1,3,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.245834,0.0,26.758923,28759.15,Bradford - Roberts Park,0,0,0,0,1
109,2019-01-16,58462.875,2019,1,2,3,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.6375003,1.9,26.959166,28918.46,Bradford - BID,1,0,0,0,0
110,2019-01-16,103982.0,2019,1,2,3,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.6375003,1.9,26.959166,28918.46,Bradford - City Centre,0,1,0,0,0
111,2019-01-16,20810.9,2019,1,2,3,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.6375003,1.9,26.959166,28918.46,Bradford - Lister Park,0,0,1,0,0
112,2019-01-16,515693.0,2019,1,2,3,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.5474167,2.9999995,29.460672,28918.46,Bradford - Local Authority,0,0,0,1,0
113,2019-01-16,24122.77,2019,1,2,3,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.6375003,1.9,26.959166,28918.46,Bradford - Roberts Park,0,0,0,0,1
119,2019-01-17,29194.845,2019,1,3,3,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,0.69375014,0.3,22.065973,29081.639,Bradford - BID,1,0,0,0,0
120,2019-01-17,64102.59,2019,1,3,3,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,0.69375014,0.3,22.065973,29081.639,Bradford - City Centre,0,1,0,0,0
121,2019-01-17,27054.17,2019,1,3,3,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,0.69375014,0.3,22.065973,29081.639,Bradford - Lister Park,0,0,1,0,0
122,2019-01-17,479236.0,2019,1,3,3,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,0.6224167,0.6,21.611996,29081.639,Bradford - Local Authority,0,0,0,1,0
128,2019-01-18,99050.06,2019,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,-0.008333236,4.0,17.935081,29248.46,Bradford - BID,1,0,0,0,0
129,2019-01-18,70525.92,2019,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,-0.008333236,4.0,17.935081,29248.46,Bradford - City Centre,0,1,0,0,0
130,2019-01-18,19324.4,2019,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,-0.008333236,4.0,17.935081,29248.46,Bradford - Lister Park,0,0,1,0,0
131,2019-01-18,593648.0,2019,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,0.65991664,4.1,18.075441,29248.46,Bradford - Local Authority,0,0,0,1,0
132,2019-01-18,11273.76,2019,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,-0.008333236,4.0,17.935081,29248.46,Bradford - Roberts Park,0,0,0,0,1
138,2019-01-19,40218.4,2019,1,5,3,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.2958333,0.3,14.84318,29419.068,Bradford - BID,1,0,0,0,0
139,2019-01-19,48909.78,2019,1,5,3,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.2958333,0.3,14.84318,29419.068,Bradford - City Centre,0,1,0,0,0
140,2019-01-19,12417.86,2019,1,5,3,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.2958333,0.3,14.84318,29419.068,Bradford - Lister Park,0,0,1,0,0
141,2019-01-19,501700.0,2019,1,5,3,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.5661668,0.70000005,14.20062,29419.068,Bradford - Local Authority,0,0,0,1,0
142,2019-01-19,3679.35,2019,1,5,3,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.2958333,0.3,14.84318,29419.068,Bradford - Roberts Park,0,0,0,0,1
148,2019-01-20,64065.77,2019,1,6,3,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,2.9375,1.3000001,11.298495,29595.29,Bradford - BID,1,0,0,0,0
149,2019-01-20,62432.69,2019,1,6,3,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,2.9375,1.3000001,11.298495,29595.29,Bradford - City Centre,0,1,0,0,0
150,2019-01-20,12871.26,2019,1,6,3,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,2.9375,1.3000001,11.298495,29595.29,Bradford - Lister Park,0,0,1,0,0
151,2019-01-20,615148.0,2019,1,6,3,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,3.0661669,1.3000001,12.88981,29595.29,Bradford - Local Authority,0,0,0,1,0
152,2019-01-20,6794.88,2019,1,6,3,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,2.9375,1.3000001,11.298495,29595.29,Bradford - Roberts Park,0,0,0,0,1
159,2019-01-21,83164.06,2019,1,0,4,0.0,1.0,-0.8978045395707417,-0.4403941515576342,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.9479167,2.0,21.38897,29777.113,Bradford - BID,1,0,0,0,0
160,2019-01-21,96454.29,2019,1,0,4,0.0,1.0,-0.8978045395707417,-0.4403941515576342,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.9479167,2.0,21.38897,29777.113,Bradford - City Centre,0,1,0,0,0
161,2019-01-21,6821.969999999999,2019,1,0,4,0.0,1.0,-0.8978045395707417,-0.4403941515576342,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.9479167,2.0,21.38897,29777.113,Bradford - Lister Park,0,0,1,0,0
162,2019-01-21,600620.0,2019,1,0,4,0.0,1.0,-0.8978045395707417,-0.4403941515576342,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.8578331,2.6,25.153671,29777.113,Bradford - Local Authority,0,0,0,1,0
163,2019-01-21,16179.725,2019,1,0,4,0.0,1.0,-0.8978045395707417,-0.4403941515576342,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.9479167,2.0,21.38897,29777.113,Bradford - Roberts Park,0,0,0,0,1
168,2019-01-22,58853.715,2019,1,1,4,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,1.1979166,5.0,21.068459,29964.19,Bradford - BID,1,0,0,0,0
169,2019-01-22,31828.43,2019,1,1,4,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,1.1979166,5.0,21.068459,29964.19,Bradford - City Centre,0,1,0,0,0
170,2019-01-22,13378.62,2019,1,1,4,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,1.1979166,5.0,21.068459,29964.19,Bradford - Lister Park,0,0,1,0,0
171,2019-01-22,524345.0,2019,1,1,4,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,1.2349167,3.8999999,25.711662,29964.19,Bradford - Local Authority,0,0,0,1,0
172,2019-01-22,47478.72,2019,1,1,4,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,1.1979166,5.0,21.068459,29964.19,Bradford - Roberts Park,0,0,0,0,1
178,2019-01-23,106274.19,2019,1,2,4,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,-1.1104168,0.0,11.440979,30156.162,Bradford - BID,1,0,0,0,0
179,2019-01-23,90180.56,2019,1,2,4,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,-1.1104168,0.0,11.440979,30156.162,Bradford - City Centre,0,1,0,0,0
180,2019-01-23,7890.8,2019,1,2,4,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,-1.1104168,0.0,11.440979,30156.162,Bradford - Lister Park,0,0,1,0,0
181,2019-01-23,525697.0,2019,1,2,4,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,-0.75049996,0.0,13.513193,30156.162,Bradford - Local Authority,0,0,0,1,0
182,2019-01-23,30060.19,2019,1,2,4,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,-1.1104168,0.0,11.440979,30156.162,Bradford - Roberts Park,0,0,0,0,1
188,2019-01-24,80062.58,2019,1,3,4,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.1514277775045766,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.0458333,1.1,12.144331,30352.684,Bradford - BID,1,0,0,0,0
189,2019-01-24,124806.95,2019,1,3,4,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.1514277775045766,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.0458333,1.1,12.144331,30352.684,Bradford - City Centre,0,1,0,0,0
190,2019-01-24,7088.56,2019,1,3,4,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.1514277775045766,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.0458333,1.1,12.144331,30352.684,Bradford - Lister Park,0,0,1,0,0
191,2019-01-24,674026.0,2019,1,3,4,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.1514277775045766,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.5411665,0.90000004,13.363711,30352.684,Bradford - Local Authority,0,0,0,1,0
192,2019-01-24,7061.12,2019,1,3,4,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.1514277775045766,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,2.0458333,1.1,12.144331,30352.684,Bradford - Roberts Park,0,0,0,0,1
198,2019-01-25,61137.535,2019,1,4,4,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,7.8666673,0.4,30.190672,30553.418,Bradford - BID,1,0,0,0,0
199,2019-01-25,83243.59,2019,1,4,4,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,7.8666673,0.4,30.190672,30553.418,Bradford - City Centre,0,1,0,0,0
200,2019-01-25,13652.94,2019,1,4,4,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,7.8666673,0.4,30.190672,30553.418,Bradford - Lister Park,0,0,1,0,0
201,2019-01-25,605638.0,2019,1,4,4,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,7.843249,1.0000001,29.834423,30553.418,Bradford - Local Authority,0,0,0,1,0
202,2019-01-25,849.36,2019,1,4,4,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,0,0,0,0,7.8666673,0.4,30.190672,30553.418,Bradford - Roberts Park,0,0,0,0,1
208,2019-01-26,64142.295,2019,1,5,4,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,7.0020843,4.3999996,28.901073,30758.041,Bradford - BID,1,0,0,0,0
209,2019-01-26,113599.38,2019,1,5,4,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,7.0020843,4.3999996,28.901073,30758.041,Bradford - City Centre,0,1,0,0,0
210,2019-01-26,10996.6,2019,1,5,4,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,7.0020843,4.3999996,28.901073,30758.041,Bradford - Lister Park,0,0,1,0,0
211,2019-01-26,689841.0,2019,1,5,4,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,6.966166,5.7999997,30.312769,30758.041,Bradford - Local Authority,0,0,0,1,0
212,2019-01-26,9814.31,2019,1,5,4,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,7.0020843,4.3999996,28.901073,30758.041,Bradford - Roberts Park,0,0,0,0,1
217,2019-01-27,58588.985,2019,1,6,4,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,3.1083333,4.2,43.14747,30966.242,Bradford - BID,1,0,0,0,0
218,2019-01-27,86501.66,2019,1,6,4,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,3.1083333,4.2,43.14747,30966.242,Bradford - City Centre,0,1,0,0,0
219,2019-01-27,19324.4,2019,1,6,4,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,3.1083333,4.2,43.14747,30966.242,Bradford - Lister Park,0,0,1,0,0
220,2019-01-27,714268.0,2019,1,6,4,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,2.9536664,4.4,42.56077,30966.242,Bradford - Local Authority,0,0,0,1,0
221,2019-01-27,2113.61,2019,1,6,4,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0.4566292373937131,0.8896570909947473,0.4999999999999999,0.8660254037844387,1,0,0,0,3.1083333,4.2,43.14747,30966.242,Bradford - Roberts Park,0,0,0,0,1
228,2019-01-28,85809.70999999999,2019,1,0,5,0.0,1.0,-0.5712682150947924,0.8207634412072763,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,0.20208336,0.0,23.773632,31177.703,Bradford - BID,1,0,0,0,0
229,2019-01-28,109631.675,2019,1,0,5,0.0,1.0,-0.5712682150947924,0.8207634412072763,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,0.20208336,0.0,23.773632,31177.703,Bradford - City Centre,0,1,0,0,0
230,2019-01-28,15648.155,2019,1,0,5,0.0,1.0,-0.5712682150947924,0.8207634412072763,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,0.20208336,0.0,23.773632,31177.703,Bradford - Lister Park,0,0,1,0,0
231,2019-01-28,606034.0,2019,1,0,5,0.0,1.0,-0.5712682150947924,0.8207634412072763,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,0.25366664,0.5,22.17144,31177.703,Bradford - Local Authority,0,0,0,1,0
232,2019-01-28,16118.66,2019,1,0,5,0.0,1.0,-0.5712682150947924,0.8207634412072763,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,0.20208336,0.0,23.773632,31177.703,Bradford - Roberts Park,0,0,0,0,1
237,2019-01-29,91271.09,2019,1,1,5,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,1.2666667,3.8000002,19.930477,31392.121,Bradford - BID,1,0,0,0,0
238,2019-01-29,70638.36,2019,1,1,5,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,1.2666667,3.8000002,19.930477,31392.121,Bradford - City Centre,0,1,0,0,0
239,2019-01-29,7890.8,2019,1,1,5,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,1.2666667,3.8000002,19.930477,31392.121,Bradford - Lister Park,0,0,1,0,0
240,2019-01-29,629256.0,2019,1,1,5,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,1.3099165,4.1,20.991426,31392.121,Bradford - Local Authority,0,0,0,1,0
241,2019-01-29,38648.81,2019,1,1,5,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,1.2666667,3.8000002,19.930477,31392.121,Bradford - Roberts Park,0,0,0,0,1
247,2019-01-30,49028.93,2019,1,2,5,0.8660254037844387,-0.4999999999999998,-0.2012985200886611,0.9795299412524944,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,-0.87291664,0.3,13.32,31609.207,Bradford - BID,1,0,0,0,0
248,2019-01-30,153014.06,2019,1,2,5,0.8660254037844387,-0.4999999999999998,-0.2012985200886611,0.9795299412524944,0.5586467658036525,0.8294056854502019,0.4999999999999999,0.8660254037844387,0,0,0,0,-0.87291664,0.3,13.32,31609.207,Bradford - City Centre,0,1,0,0,0
