area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,,Event took place
BD WALL - Wayfinders,daily,21/12/2024,10211.3,10211.3,1265.7215794855342,1265.7215794855342,8945.578420514465,8945.578420514465,,
BD WALL - Wayfinders,daily,22/12/2024,10660.92,10660.92,1321.453341021116,1321.453341021116,9339.466658978885,9339.466658978885,,
BD WALL - Wayfinders,daily,23/12/2024,24909.11,24909.11,6167.979606622388,6167.979606622388,18741.130393377614,18741.130393377614,,
BD WALL - Wayfinders,weekly,23/12/2024,86282.4,12326.06,18485.773285865576,2640.825367258865,67796.62671413441,9685.234632741136,,
BD WALL - Wayfinders,daily,24/12/2024,6411.95,6411.95,1587.7234007430382,1587.7234007430382,4824.226599256962,4824.226599256962,,
BD WALL - Wayfinders,daily,25/12/2024,5400.43,5400.43,1337.2513954529786,1337.2513954529786,4063.1786045470217,4063.1786045470217,,
BD WALL - Wayfinders,daily,26/12/2024,5863.75,5863.75,1451.9784295116135,1451.9784295116135,4411.771570488387,4411.771570488387,,
BD WALL - Wayfinders,daily,27/12/2024,15630.03,15630.03,3870.299111084102,3870.299111084102,11759.730888915898,11759.730888915898,,
BD WALL - Wayfinders,daily,28/12/2024,9943.46,9943.46,1232.5219998189486,1232.5219998189486,8710.938000181051,8710.938000181051,,
BD WALL - Wayfinders,daily,29/12/2024,8963.91,8963.91,1111.103808875087,1111.103808875087,7852.806191124913,7852.806191124913,,
BD WALL - Wayfinders,daily,30/12/2024,6303.83,6303.83,1560.9507880295364,1560.9507880295364,4742.879211970463,4742.879211970463,,
BD WALL - Wayfinders,weekly,30/12/2024,94261.6,13465.94,20195.295531451917,2885.0416066436346,74066.30447,10580.898393356367,,
BD WALL - Wayfinders,daily,31/12/2024,5977.75,5977.75,1480.2070444703556,1480.2070444703556,4497.542955529644,4497.542955529644,,
BD WALL - Wayfinders,daily,01/01/2025,5325.91,5325.91,1318.7987955694218,1318.7987955694218,4007.1112044305783,4007.1112044305783,,
BD WALL - Wayfinders,monthly,01/01/2025,405399.77,13077.41,86855.81576731814,2801.800093950926,318543.9542326819,10275.609906049074,,
BD WALL - Wayfinders,daily,02/01/2025,5680.27,5680.27,1406.5452165938066,1406.5452165938066,4273.724783406194,4273.724783406194,,
BD WALL - Wayfinders,daily,03/01/2025,39074.1,39074.1,9675.506348766528,9675.506348766528,29398.59365123347,29398.59365123347,,
BD WALL - Wayfinders,daily,04/01/2025,35840.71,35840.71,4442.564616756239,4442.564616756239,31398.145383243762,31398.145383243762,,
BD WALL - Wayfinders,daily,05/01/2025,7249.06,7249.06,898.5429547,898.5429547,6350.517045333561,6350.517045333561,,
BD WALL - Wayfinders,daily,06/01/2025,17704.16,17704.16,4383.893998315468,4383.893998315468,13320.266001684531,13320.266001684531,,
BD WALL - Wayfinders,weekly,06/01/2025,84180.71,12025.82,18035.491828034425,2576.4997507791622,66145.21817,9449.320249220838,,
BD WALL - Wayfinders,daily,07/01/2025,9543.49,9543.49,2363.1535488825048,2363.1535488825048,7180.336451117495,7180.336451117495,,
BD WALL - Wayfinders,daily,08/01/2025,8424.71,8424.71,2086.121883588281,2086.121883588281,6338.588116411718,6338.588116411718,,
BD WALL - Wayfinders,daily,09/01/2025,9658.07,9658.07,2391.5257831103354,2391.5257831103354,7266.544216889664,7266.544216889664,,
BD WALL - Wayfinders,daily,10/01/2025,8562.69,8562.69,2120.288412465538,2120.288412465538,6442.401587534462,6442.401587534462,,
BD WALL - Wayfinders,daily,11/01/2025,9026.46,9026.46,1118.8570709275994,1118.8570709275994,7907.602929,7907.602929,,
BD WALL - Wayfinders,daily,12/01/2025,7957.84,7957.84,986.3983835645965,986.3983835645965,6971.441616435404,6971.441616435404,,
BD WALL - Wayfinders,daily,13/01/2025,8111.59,8111.59,2008.5872878349364,2008.5872878349364,6103.002712165064,6103.002712165064,,
BD WALL - Wayfinders,weekly,13/01/2025,82694.32,11813.47,17717.036748500504,2531.004332,64977.28325149951,9282.465668,,
BD WALL - Wayfinders,daily,14/01/2025,7806.38,7806.38,1933.011361768641,1933.011361768641,5873.368638231359,5873.368638231359,,
BD WALL - Wayfinders,daily,15/01/2025,6417.16,6417.16,1589.0134979705385,1589.0134979705385,4828.146502029462,4828.146502029462,,
BD WALL - Wayfinders,daily,16/01/2025,9313.01,9313.01,2306.0822227799536,2306.0822227799536,7006.927777220047,7006.927777220047,,
BD WALL - Wayfinders,daily,17/01/2025,15438.93,15438.93,3822.979038,3822.979038,11615.95096188621,11615.95096188621,,
BD WALL - Wayfinders,daily,18/01/2025,9753.82,9753.82,1209.0155471308838,1209.0155471308838,8544.804452869117,8544.804452869117,,
BD WALL - Wayfinders,daily,19/01/2025,9371.42,9371.42,1161.6159082998568,1161.6159082998568,8209.804091700144,8209.804091700144,,
BD WALL - Wayfinders,daily,20/01/2025,34153.35,34153.35,8457.033041238194,8457.033041238194,25696.316958761803,25696.316958761803,,
BD WALL - Wayfinders,weekly,20/01/2025,99658.75,14236.96,21351.620474775347,3050.2305781936616,78307.12952522466,11186.729421806338,,
BD WALL - Wayfinders,daily,21/01/2025,18277.2,18277.2,4525.789836174746,4525.789836174746,13751.410163825256,13751.410163825256,,
BD WALL - Wayfinders,daily,22/01/2025,9099.92,9099.92,2253.3169985557574,2253.3169985557574,6846.603001444243,6846.603001444243,,
BD WALL - Wayfinders,daily,23/01/2025,8095.47,8095.47,2004.5956626319987,2004.5956626319987,6090.874337368002,6090.874337368002,,
BD WALL - Wayfinders,daily,24/01/2025,18580.91,18580.91,4600.994333096846,4600.994333096846,13979.915666903153,13979.915666903153,,
BD WALL - Wayfinders,daily,25/01/2025,23326.14,23326.14,2891.345740904753,2891.345740904753,20434.794259095248,20434.794259095248,,
BD WALL - Wayfinders,daily,26/01/2025,11689.19,11689.19,1448.9105236068388,1448.9105236068388,10240.279476393162,10240.279476393162,,
BD WALL - Wayfinders,daily,27/01/2025,14825.56,14825.56,3671.096708664284,3671.096708664284,11154.463291335716,11154.463291335716,,
BD WALL - Wayfinders,weekly,27/01/2025,96748.94,13821.28,20728.20146968341,2961.172250661412,76020.73853,10860.10774933859,,
BD WALL - Wayfinders,daily,28/01/2025,14307.47,14307.47,3542.8075584539797,3542.8075584539797,10764.66244154602,10764.66244154602,,
BD WALL - Wayfinders,daily,29/01/2025,16136.58,16136.58,3995.7307330784074,3995.7307330784074,12140.849266921592,12140.849266921592,,
BD WALL - Wayfinders,daily,30/01/2025,10504.18,10504.18,2601.0390585729783,2601.0390585729783,7903.140941427022,7903.140941427022,,
BD WALL - Wayfinders,daily,31/01/2025,15967.82,15967.82,3953.9424781622906,3953.9424781622906,12013.877521837709,12013.877521837709,,
BD WALL - Wayfinders,daily,01/02/2025,24135.52,24135.52,2991.6708446627467,2991.6708446627467,21143.849155337255,21143.849155337255,,
BD WALL - Wayfinders,monthly,01/02/2025,400471.95,14302.57,85800.04352,3064.287345104244,314671.9064795544,11238.282654895756,,
BD WALL - Wayfinders,daily,02/02/2025,18402.71,18402.71,2281.0716723643645,2281.0716723643645,16121.638327635636,16121.638327635636,,
BD WALL - Wayfinders,daily,03/02/2025,10839.26,10839.26,2684.0113769973227,2684.0113769973227,8155.248623002677,8155.248623002677,,
BD WALL - Wayfinders,weekly,03/02/2025,113146.95,16163.85,24241.43122684543,3463.0616038350618,88905.51877315457,12700.788396164939,,
BD WALL - Wayfinders,daily,04/02/2025,6844.3,6844.3,1694.7816610712148,1694.7816610712148,5149.518338928785,5149.518338928785,,
BD WALL - Wayfinders,daily,05/02/2025,43639.12,43639.12,10805.893996652116,10805.893996652116,32833.22600334789,32833.22600334789,,
BD WALL - Wayfinders,daily,06/02/2025,30970.98,30970.98,7669.016397499141,7669.016397499141,23301.96360250086,23301.96360250086,,
BD WALL - Wayfinders,daily,07/02/2025,27587.02,27587.02,6831.082152974713,6831.082152974713,20755.93784702529,20755.93784702529,,
BD WALL - Wayfinders,daily,08/02/2025,28620.26,28620.26,3547.567958289998,3547.567958289998,25072.69204,25072.69204,,
BD WALL - Wayfinders,daily,09/02/2025,18962.54,18962.54,2350.464297382079,2350.464297382079,16612.075702617924,16612.075702617924,,
BD WALL - Wayfinders,daily,10/02/2025,6397.81,6397.81,1584.2220620104363,1584.2220620104363,4813.587937989564,4813.587937989564,,
BD WALL - Wayfinders,weekly,10/02/2025,91451.96,13064.57,19593.33768077902,2799.0491583141043,71858.62231922099,10265.520841685897,,
BD WALL - Wayfinders,daily,11/02/2025,7779.16,7779.16,1926.2711608986676,1926.2711608986676,5852.888839101332,5852.888839101332,,
BD WALL - Wayfinders,daily,12/02/2025,13640.3,13640.3,3377.6033036993836,3377.6033036993836,10262.696696300616,10262.696696300616,,
BD WALL - Wayfinders,daily,13/02/2025,11318.5,11318.5,2802.6805123730032,2802.6805123730032,8515.819487626997,8515.819487626997,,
BD WALL - Wayfinders,daily,14/02/2025,16396.82,16396.82,4060.1712134017675,4060.1712134017675,12336.648786598233,12336.648786598233,,
BD WALL - Wayfinders,daily,15/02/2025,30099.67,30099.67,3730.9453110175346,3730.9453110175346,26368.724688982464,26368.724688982464,,
BD WALL - Wayfinders,daily,16/02/2025,8026.33,8026.33,994.8879266177792,994.8879266177792,7031.442073382221,7031.442073382221,,
BD WALL - Wayfinders,daily,17/02/2025,36093.53,36093.53,8937.459305893039,8937.459305893039,27156.070694106962,27156.070694106962,,
BD WALL - Wayfinders,weekly,17/02/2025,98987.37,14141.05,21207.77910656277,3029.6821173737567,77779.59089343723,11111.367882626244,,
BD WALL - Wayfinders,daily,18/02/2025,21489.65,21489.65,5321.254872352035,5321.254872352035,16168.395127647966,16168.395127647966,,
BD WALL - Wayfinders,daily,19/02/2025,7263.05,7263.05,1798.4722971586996,1798.4722971586996,5464.577703,5464.577703,,
BD WALL - Wayfinders,daily,20/02/2025,7564.8,7564.8,1873.1914599990541,1873.1914599990541,5691.608540000946,5691.608540000946,,
BD WALL - Wayfinders,daily,21/02/2025,12675.02,12675.02,3138.581220827677,3138.581220827677,9536.438779172324,9536.438779172324,,
BD WALL - Wayfinders,daily,22/02/2025,22894.77,22894.77,2837.8761221742607,2837.8761221742607,20056.89387782574,20056.89387782574,,
BD WALL - Wayfinders,daily,23/02/2025,9578.76,9578.76,1187.3163296262824,1187.3163296262824,8391.443670373717,8391.443670373717,,
BD WALL - Wayfinders,daily,24/02/2025,13395.87,13395.87,3317.077686555828,3317.077686555828,10078.792313444172,10078.792313444172,,
BD WALL - Wayfinders,weekly,24/02/2025,88825.35,12689.34,19030.593517770256,2718.657135027138,69794.75648222976,9970.682864972863,,
BD WALL - Wayfinders,daily,25/02/2025,20011.41,20011.41,4955.213926943167,4955.213926943167,15056.196073056833,15056.196073056833,,
BD WALL - Wayfinders,daily,26/02/2025,14462.47,14462.47,3581.1885700206903,3581.1885700206903,10881.281429979308,10881.281429979308,,
BD WALL - Wayfinders,daily,27/02/2025,5644.14,5644.14,1397.598726607321,1397.598726607321,4246.541273,4246.541273,,
BD WALL - Wayfinders,daily,28/02/2025,16372.9,16372.9,4054.248156649021,4054.248156649021,12318.65184335098,12318.65184335098,,
BD WALL - Wayfinders,daily,01/03/2025,7687.16,7687.16,952.8467772916299,952.8467772916299,6734.313222708371,6734.313222708371,,
BD WALL - Wayfinders,monthly,01/03/2025,383470.29,12370.01,82157.48336630792,2650.2415371372385,301312.80663369206,9719.768462862763,,
BD WALL - Wayfinders,daily,02/03/2025,7350.52,7350.52,911.1192291324327,911.1192291324327,6439.400770867568,6439.400770867568,,
BD WALL - Wayfinders,daily,03/03/2025,12954.58,12954.58,3207.8057085282553,3207.8057085282553,9746.774291471744,9746.774291471744,,
BD WALL - Wayfinders,weekly,03/03/2025,90976.55,12996.65,19491.482360599777,2784.497480085682,71485.06763940024,10212.152519914318,,
BD WALL - Wayfinders,daily,04/03/2025,4183.33,4183.33,1035.8737878539873,1035.8737878539873,3147.4562121460126,3147.4562121460126,,
BD WALL - Wayfinders,daily,05/03/2025,18711.23,18711.23,4633.264097144419,4633.264097144419,14077.96590285558,14077.96590285558,,
BD WALL - Wayfinders,daily,06/03/2025,17378.7,17378.7,4303.303778802554,4303.303778802554,13075.396221197447,13075.396221197447,,
BD WALL - Wayfinders,daily,07/03/2025,6184.45,6184.45,1531.3899805402853,1531.3899805402853,4653.060019459715,4653.060019459715,,
BD WALL - Wayfinders,daily,08/03/2025,24477.65,24477.65,3034.078894958927,3034.078894958927,21443.571105041075,21443.571105041075,,
BD WALL - Wayfinders,daily,09/03/2025,9497.55,9497.55,1177.2501040262098,1177.2501040262098,8320.299896,8320.299896,,
BD WALL - Wayfinders,daily,10/03/2025,13574.59,13574.59,3361.332230989393,3361.332230989393,10213.257769010606,10213.257769010606,,
BD WALL - Wayfinders,weekly,10/03/2025,83511.27,11930.18,17892.06609962991,2556.009136736667,65619.2039,9374.170863263334,,
BD WALL - Wayfinders,daily,11/03/2025,7136.64,7136.64,1767.170725080326,1767.170725080326,5369.469274919675,5369.469274919675,,
BD WALL - Wayfinders,daily,12/03/2025,6853.23,6853.23,1696.9929025763163,1696.9929025763163,5156.237097423684,5156.237097423684,,
BD WALL - Wayfinders,daily,13/03/2025,13154.22,13154.22,3257.240451426179,3257.240451426179,9896.979548573821,9896.979548573821,,
BD WALL - Wayfinders,daily,14/03/2025,12514.84,12514.84,3098.917541,3098.917541,9415.922459,9415.922459,,
BD WALL - Wayfinders,daily,15/03/2025,6858.15,6858.15,850.0884755465726,850.0884755465726,6008.061524453427,6008.061524453427,,
BD WALL - Wayfinders,daily,16/03/2025,9120.4,9120.4,1130.501218604866,1130.501218604866,7989.898781395134,7989.898781395134,,
BD WALL - Wayfinders,daily,17/03/2025,19702.4,19702.4,4878.697047044914,4878.697047044914,14823.702952955087,14823.702952955087,,
BD WALL - Wayfinders,weekly,17/03/2025,85158.27,12165.47,18244.931441829714,2606.4193895394556,66913.33855817029,9559.050610460545,,
BD WALL - Wayfinders,daily,18/03/2025,6815.77,6815.77,1687.7170787486455,1687.7170787486455,5128.052921251355,5128.052921251355,,
BD WALL - Wayfinders,daily,19/03/2025,11106.15,11106.15,2750.0985265266095,2750.0985265266095,8356.051473,8356.051473,,
BD WALL - Wayfinders,daily,20/03/2025,15256.93,15256.93,3777.9123019515873,3777.9123019515873,11479.017698048412,11479.017698048412,,
BD WALL - Wayfinders,daily,21/03/2025,6449.81,6449.81,1597.0982723424943,1597.0982723424943,4852.711727657506,4852.711727657506,,
BD WALL - Wayfinders,daily,22/03/2025,8106.2,8106.2,1004.7880551570944,1004.7880551570944,7101.4119448429055,7101.4119448429055,,
BD WALL - Wayfinders,daily,23/03/2025,10123.87,10123.87,1254.8843660362752,1254.8843660362752,8868.985633963726,8868.985633963726,,
BD WALL - Wayfinders,daily,24/03/2025,13699.43,13699.43,3392.2450405635104,3392.2450405635104,10307.18495943649,10307.18495943649,,
BD WALL - Wayfinders,weekly,24/03/2025,89839.27,12834.18,19247.82316425673,2749.688717397642,70591.44683574328,10084.49128260236,,
BD WALL - Wayfinders,daily,25/03/2025,13133.36,13133.36,3252.0751101275882,3252.0751101275882,9881.284889872413,9881.284889872413,,
BD WALL - Wayfinders,daily,26/03/2025,7324.94,7324.94,1813.7974636481429,1813.7974636481429,5511.1425363518565,5511.1425363518565,,
BD WALL - Wayfinders,daily,27/03/2025,14485.86,14485.86,3586.980388475822,3586.980388475822,10898.879611524178,10898.879611524178,,
BD WALL - Wayfinders,daily,28/03/2025,18297.23,18297.23,4530.749653346882,4530.749653346882,13766.480346653118,13766.480346653118,,
BD WALL - Wayfinders,daily,29/03/2025,17377.44,17377.44,2153.9863488698893,2153.9863488698893,15223.45365113011,15223.45365113011,,
BD WALL - Wayfinders,daily,30/03/2025,11532.75,11532.75,1429.5193115285806,1429.5193115285806,10103.23068847142,10103.23068847142,,
BD WALL - Wayfinders,daily,31/03/2025,9353.82,9353.82,2316.187571696324,2316.187571696324,7037.632428303676,7037.632428303676,,
BD WALL - Wayfinders,weekly,31/03/2025,95150.2,13592.89,20385.675703327295,2912.2403043924296,74764.52429667271,10680.64969560757,,
BD WALL - Wayfinders,daily,01/04/2025,18254.69,18254.69,4520.215922817541,4520.215922817541,13734.474077182458,13734.474077182458,,
BD WALL - Wayfinders,monthly,01/04/2025,475209.1,15840.3,101812.27789190176,3393.7418822389795,373396.82210809825,12446.55811776102,,
BD WALL - Wayfinders,daily,02/04/2025,9201.15,9201.15,2278.383513400261,2278.383513400261,6922.7664865997385,6922.7664865997385,,
BD WALL - Wayfinders,daily,03/04/2025,18910.01,18910.01,4682.485887333004,4682.485887333004,14227.524112666993,14227.524112666993,,
BD WALL - Wayfinders,daily,04/04/2025,32531.44,32531.44,8055.416612398428,8055.416612398428,24476.02338760157,24476.02338760157,,
BD WALL - Wayfinders,daily,05/04/2025,21096.24,21096.24,2614.942878380413,2614.942878380413,18481.29712161959,18481.29712161959,,
BD WALL - Wayfinders,daily,06/04/2025,7085.01,7085.01,878.2084600267161,878.2084600267161,6206.801539973285,6206.801539973285,,
BD WALL - Wayfinders,daily,07/04/2025,22682.95,22682.95,5616.739137529815,5616.739137529815,17066.210862470187,17066.210862470187,,
BD WALL - Wayfinders,weekly,07/04/2025,106043.04,15149.01,22719.43752125549,3245.6348498107436,83323.60248,11903.375150189257,,
BD WALL - Wayfinders,daily,08/04/2025,30008.22,30008.22,7430.618315589681,7430.618315589681,22577.60168441032,22577.60168441032,,
BD WALL - Wayfinders,daily,09/04/2025,26269.66,26269.66,6504.878221377796,6504.878221377796,19764.781778622204,19764.781778622204,,
BD WALL - Wayfinders,daily,10/04/2025,18278.24,18278.24,4526.047360381387,4526.047360381387,13752.192639618615,13752.192639618615,,
BD WALL - Wayfinders,daily,11/04/2025,9381.83,9381.83,2323.123391915573,2323.123391915573,7058.706608084427,7058.706608084427,,
BD WALL - Wayfinders,daily,12/04/2025,32256.95,32256.95,3998.3467044730746,3998.3467044730746,28258.603295526926,28258.603295526926,,
BD WALL - Wayfinders,daily,13/04/2025,13462.4,13462.4,1668.7052766705567,1668.7052766705567,11793.694723329443,11793.694723329443,,
BD WALL - Wayfinders,daily,14/04/2025,41920.21,41920.21,10380.258483154472,10380.258483154472,31539.95151684553,31539.95151684553,,
BD WALL - Wayfinders,weekly,14/04/2025,119517.26,17073.89,25606.253095739696,3658.035238331426,93911.00690426031,13415.854761668574,,
BD WALL - Wayfinders,daily,15/04/2025,19638.95,19638.95,4862.985594245509,4862.985594245509,14775.964405754492,14775.964405754492,,
BD WALL - Wayfinders,daily,16/04/2025,35339.82,35339.82,8750.826065712745,8750.826065712745,26588.993934287253,26588.993934287253,,
BD WALL - Wayfinders,daily,17/04/2025,28821.85,28821.85,7136.850053058076,7136.850053058076,21684.999946941924,21684.999946941924,,
BD WALL - Wayfinders,daily,18/04/2025,24325.99,24325.99,6023.587764914128,6023.587764914128,18302.402235085872,18302.402235085872,,
