area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,
Baildon,daily,06/03/2023,15387.27,15387.27,9891.135394,9891.135394,5496.134606,5496.134606,
Baildon,daily,07/03/2023,536.32,536.32,344.7534055,344.7534055,191.5665945,191.5665945,
Baildon,daily,08/03/2023,1680.96,1680.96,1080.542744,1080.542744,600.4172558,600.4172558,
Baildon,daily,09/03/2023,9578.45,9578.45,6157.151061,6157.151061,3421.298939,3421.298939,
Baildon,daily,10/03/2023,4833.39,4833.39,4226.265347,4226.265347,607.1246528,607.1246528,
Baildon,daily,11/03/2023,6307.5,6307.5,5515.211617,5515.211617,792.2883831,792.2883831,
Baildon,daily,12/03/2023,11512.41,11512.41,7400.325465,7400.325465,4112.084535,4112.084535,
Baildon,daily,13/03/2023,5270.3,5270.3,3387.816739,3387.816739,1882.483261,1882.483261,
Baildon,daily,13/03/2023,536.32,536.32,344.7534055,344.7534055,191.5665945,191.5665945,
Baildon,daily,14/03/2023,445.82,445.82,286.5788396,286.5788396,159.2411604,159.2411604,
Baildon,daily,15/03/2023,3325.67,3325.67,2137.783521,2137.783521,1187.886479,1187.886479,
Baildon,daily,16/03/2023,6755.91,6755.91,5907.296602,5907.296602,848.6133983,848.6133983,
Baildon,daily,17/03/2023,8410,8410,7353.615489,7353.615489,1056.384511,1056.384511,
Baildon,daily,18/03/2023,13058.87,13058.87,8394.409877,8394.409877,4664.460123,4664.460123,
Baildon,daily,19/03/2023,5270.3,5270.3,3387.816739,3387.816739,1882.483261,1882.483261,
Baildon,daily,20/03/2023,536.32,536.32,344.7534055,344.7534055,191.5665945,191.5665945,
Baildon,daily,20/03/2023,1916.16,1916.16,1231.732334,1231.732334,684.4276657,684.4276657,
Baildon,daily,21/03/2023,12678.75,12678.75,8150.063843,8150.063843,4528.686157,4528.686157,
Baildon,daily,22/03/2023,9744.37,9744.37,8520.374574,8520.374574,1223.995426,1223.995426,
Baildon,daily,23/03/2023,9795.8,9795.8,8565.344424,8565.344424,1230.455576,1230.455576,
Baildon,daily,24/03/2023,8810.68,8810.68,5663.618614,5663.618614,3147.061386,3147.061386,
Baildon,daily,25/03/2023,4782.64,4782.64,3074.342608,3074.342608,1708.297392,1708.297392,
Baildon,daily,26/03/2023,1614.57,1614.57,1037.866397,1037.866397,576.7036031,576.7036031,
Baildon,daily,27/03/2023,4180.75,4180.75,2687.439962,2687.439962,1493.310038,1493.310038,
Baildon,daily,27/03/2023,8452.5,8452.5,5433.375896,5433.375896,3019.124104,3019.124104,
Baildon,daily,28/03/2023,11534.64,11534.64,10085.76782,10085.76782,1448.87218,1448.87218,
Baildon,daily,29/03/2023,15487.25,15487.25,13541.88841,13541.88841,1945.361595,1945.361595,
Baildon,daily,30/03/2023,9007.22,9007.22,5789.957058,5789.957058,3217.262942,3217.262942,
Baildon,daily,31/03/2023,4782.64,4782.64,3074.342608,3074.342608,1708.297392,1708.297392,
Baildon,daily,01/04/2023,4960.24,4960.24,3188.506176,3188.506176,1771.733824,1771.733824,
Baildon,daily,01/04/2023,6947.38,6947.38,4465.865369,4465.865369,2481.514631,2481.514631,
Baildon,daily,02/04/2023,37810.89,37810.89,24305.32722,24305.32722,13505.56278,13505.56278,
Baildon,daily,03/04/2023,24301.96,24301.96,21249.37806,21249.37806,3052.581941,3052.581941,
Baildon,daily,03/04/2023,20667.38,20667.38,18071.33956,18071.33956,2596.040441,2596.040441,
Baildon,daily,04/04/2023,14723.09,14723.09,9464.191933,9464.191933,5258.898067,5258.898067,
Baildon,daily,05/04/2023,17813.77,17813.77,11450.92086,11450.92086,6362.849145,6362.849145,
Baildon,daily,06/04/2023,4960.24,4960.24,3188.506176,3188.506176,1771.733824,1771.733824,
Baildon,daily,07/04/2023,9263.18,9263.18,5954.491444,5954.491444,3308.688556,3308.688556,
Baildon,daily,08/04/2023,18469.1,18469.1,11872.17542,11872.17542,6596.924578,6596.924578,
Baildon,daily,09/04/2023,30999.59,30999.59,27105.71524,27105.71524,3893.874758,3893.874758,
Baildon,daily,10/04/2023,27879.52,27879.52,24377.55887,24377.55887,3501.961129,3501.961129,
Baildon,daily,10/04/2023,10508.1,10508.1,6754.742058,6754.742058,3753.357942,3753.357942,
Baildon,daily,11/04/2023,5180.01,5180.01,3329.777163,3329.777163,1850.232837,1850.232837,
Baildon,daily,12/04/2023,4960.24,4960.24,3188.506176,3188.506176,1771.733824,1771.733824,
Baildon,daily,13/04/2023,11762.68,11762.68,7561.202245,7561.202245,4201.477755,4201.477755,
Baildon,daily,14/04/2023,27703.65,27703.65,17808.26313,17808.26313,9895.386867,9895.386867,
Baildon,daily,15/04/2023,13873.93,13873.93,12131.21838,12131.21838,1742.711624,1742.711624,
Baildon,daily,16/04/2023,28798.49,28798.49,25181.09657,25181.09657,3617.393433,3617.393433,
Baildon,daily,17/04/2023,7005.4,7005.4,4503.161372,4503.161372,2502.238628,2502.238628,
Baildon,daily,17/04/2023,5180.01,5180.01,3329.777163,3329.777163,1850.232837,1850.232837,
Baildon,daily,18/04/2023,8626.01,8626.01,5544.910359,5544.910359,3081.099641,3081.099641,
Baildon,daily,19/04/2023,21069.32,21069.32,13543.63034,13543.63034,7525.689663,7525.689663,
Baildon,daily,20/04/2023,34535.08,34535.08,22199.59435,22199.59435,12335.48565,12335.48565,
Baildon,daily,21/04/2023,9761.94,9761.94,8535.737597,8535.737597,1226.202403,1226.202403,
Baildon,daily,22/04/2023,47008.84,47008.84,41104.03495,41104.03495,5904.805047,5904.805047,
Baildon,daily,23/04/2023,18302.08,18302.08,11764.81281,11764.81281,6537.267186,6537.267186,
Baildon,daily,24/04/2023,10924.63,10924.63,7022.492909,7022.492909,3902.137091,3902.137091,
Baildon,daily,24/04/2023,31055.89,31055.89,19963.12619,19963.12619,11092.76381,11092.76381,
Baildon,daily,25/04/2023,19386.97,19386.97,12462.19408,12462.19408,6924.775917,6924.775917,
Baildon,daily,26/04/2023,22820.64,22820.64,14669.4014,14669.4014,8151.238604,8151.238604,
Baildon,daily,27/04/2023,9821.57,9821.57,8587.877441,8587.877441,1233.692559,1233.692559,
Baildon,daily,28/04/2023,12059.34,12059.34,10544.55998,10544.55998,1514.780022,1514.780022,
Baildon,daily,29/04/2023,5294.27,5294.27,3403.224963,3403.224963,1891.045037,1891.045037,
Baildon,daily,30/04/2023,23626.29,23626.29,15187.2836,15187.2836,8439.006405,8439.006405,
Baildon,daily,01/05/2023,13465.43,13465.43,8655.751882,8655.751882,4809.678118,4809.678118,
Baildon,daily,01/05/2023,12583.33,12583.33,8088.726638,8088.726638,4494.603362,4494.603362,
Baildon,daily,01/05/2023,15963.48,15963.48,10261.53061,10261.53061,5701.949395,5701.949395,
Baildon,daily,02/05/2023,15650.41,15650.41,13684.55379,13684.55379,1965.856208,1965.856208,
Baildon,daily,03/05/2023,9475.92,9475.92,8285.644719,8285.644719,1190.275281,1190.275281,
Baildon,daily,04/05/2023,3453.89,3453.89,2220.204989,2220.204989,1233.685011,1233.685011,
Baildon,daily,05/05/2023,16221.8,16221.8,10427.58203,10427.58203,5794.217971,5794.217971,
Baildon,daily,06/05/2023,12471.64,12471.64,8016.930867,8016.930867,4454.709133,4454.709133,
Baildon,daily,07/05/2023,17338.36,17338.36,11145.32118,11145.32118,6193.038818,6193.038818,
Baildon,daily,08/05/2023,15963.48,15963.48,10261.53061,10261.53061,5701.949395,5701.949395,
Baildon,daily,08/05/2023,7427.18,7427.18,6494.248025,6494.248025,932.9319751,932.9319751,
Baildon,daily,09/05/2023,9475.92,9475.92,8285.644719,8285.644719,1190.275281,1190.275281,
Baildon,daily,10/05/2023,4806.6,4806.6,3089.744405,3089.744405,1716.855595,1716.855595,
Baildon,daily,11/05/2023,24332.71,24332.71,15641.37947,15641.37947,8691.330528,8691.330528,
Baildon,daily,12/05/2023,14179.81,14179.81,9114.96455,9114.96455,5064.84545,5064.84545,
Baildon,daily,13/05/2023,10678.74,10678.74,6864.431649,6864.431649,3814.308351,3814.308351,
Baildon,daily,14/05/2023,22368.6,22368.6,14378.82426,14378.82426,7989.77574,7989.77574,
Baildon,daily,15/05/2023,7860.94,7860.94,6873.523204,6873.523204,987.4167962,987.4167962,
Baildon,daily,15/05/2023,5876.11,5876.11,5138.008741,5138.008741,738.1012589,738.1012589,
Baildon,daily,16/05/2023,4806.6,4806.6,3089.744405,3089.744405,1716.855595,1716.855595,
Baildon,daily,17/05/2023,48215.45,48215.45,30993.51243,30993.51243,17221.93757,17221.93757,
Baildon,daily,18/05/2023,12459.19,12459.19,8008.927847,8008.927847,4450.262153,4450.262153,
Baildon,daily,19/05/2023,26704.38,26704.38,17165.9195,17165.9195,9538.460497,9538.460497,
Baildon,daily,20/05/2023,37113.26,37113.26,23856.88167,23856.88167,13256.37833,13256.37833,
Baildon,daily,21/05/2023,8854.27,8854.27,7742.080502,7742.080502,1112.189498,1112.189498,
Baildon,daily,22/05/2023,9329.02,9329.02,5996.814244,5996.814244,3332.205756,3332.205756,
Baildon,daily,22/05/2023,25264.11,25264.11,16240.09539,16240.09539,9024.014608,9024.014608,
Baildon,daily,23/05/2023,20968.16,20968.16,13478.60339,13478.60339,7489.556614,7489.556614,
Baildon,daily,24/05/2023,7317.03,7317.03,4703.481151,4703.481151,2613.548849,2613.548849,
Baildon,daily,25/05/2023,34161.68,34161.68,21959.56802,21959.56802,12202.11198,12202.11198,
Baildon,daily,26/05/2023,19150.72,19150.72,16745.18802,16745.18802,2405.531983,2405.531983,
Baildon,daily,27/05/2023,2613.09,2613.09,2284.858395,2284.858395,328.2316054,328.2316054,
Baildon,daily,28/05/2023,2518.84,2518.84,1619.142803,1619.142803,899.6971972,899.6971972,
Baildon,daily,29/05/2023,35514.11,35514.11,22828.92744,22828.92744,12685.18256,12685.18256,
Baildon,daily,29/05/2023,14688.78,14688.78,9442.137023,9442.137023,5246.642977,5246.642977,
Baildon,daily,30/05/2023,9686.17,9686.17,6226.394865,6226.394865,3459.775135,3459.775135,
Baildon,daily,31/05/2023,43324.39,43324.39,27849.47605,27849.47605,15474.91395,15474.91395,
Baildon,daily,01/06/2023,10206.58,10206.58,8924.526133,8924.526133,1282.053867,1282.053867,
Baildon,daily,01/06/2023,2613.09,2613.09,2284.858395,2284.858395,328.2316054,328.2316054,
Baildon,daily,02/06/2023,10821.67,10821.67,6956.308894,6956.308894,3865.361106,3865.361106,
Baildon,daily,03/06/2023,18072.66,18072.66,11617.33868,11617.33868,6455.321318,6455.321318,
Baildon,daily,04/06/2023,10405.45,10405.45,6688.757316,6688.757316,3716.692684,3716.692684,
Baildon,daily,05/06/2023,7906.38,7906.38,5082.322924,5082.322924,2824.057076,2824.057076,
Baildon,daily,05/06/2023,25255.77,25255.77,16234.73433,16234.73433,9021.035668,9021.035668,
Baildon,daily,06/06/2023,18324.47,18324.47,16022.72371,16022.72371,2301.746287,2301.746287,
Baildon,daily,07/06/2023,3679.36,3679.36,3217.193661,3217.193661,462.1663393,462.1663393,
Baildon,daily,08/06/2023,4458.21,4458.21,2865.794824,2865.794824,1592.415176,1592.415176,
Baildon,daily,09/06/2023,11512.41,11512.41,7400.325465,7400.325465,4112.084535,4112.084535,
Baildon,daily,10/06/2023,8218.64,8218.64,5283.047675,5283.047675,2935.592325,2935.592325,
Baildon,daily,11/06/2023,6519.08,6519.08,4190.548611,4190.548611,2328.531389,2328.531389,
Baildon,daily,12/06/2023,6519.08,6519.08,4190.548611,4190.548611,2328.531389,2328.531389,
Baildon,daily,12/06/2023,15942.79,15942.79,13940.20779,13940.20779,2002.582213,2002.582213,
Baildon,daily,13/06/2023,12511.16,12511.16,10939.62663,10939.62663,1571.533369,1571.533369,
Baildon,daily,14/06/2023,4952.34,4952.34,3183.427954,3183.427954,1768.912046,1768.912046,
Baildon,daily,15/06/2023,14656.64,14656.64,9421.477017,9421.477017,5235.162983,5235.162983,
Baildon,daily,16/06/2023,9004.98,9004.98,5788.517157,5788.517157,3216.462843,3216.462843,
Baildon,daily,17/06/2023,14214.8,14214.8,9137.456573,9137.456573,5077.343427,5077.343427,
Baildon,daily,18/06/2023,8978.51,8978.51,5771.5019,5771.5019,3207.0081,3207.0081,
Baildon,daily,19/06/2023,16908.85,16908.85,14784.92048,14784.92048,2123.929517,2123.929517,
Baildon,daily,19/06/2023,20904.74,20904.74,18278.88464,18278.88464,2625.855355,2625.855355,
Baildon,daily,20/06/2023,4952.34,4952.34,3183.427954,3183.427954,1768.912046,1768.912046,
Baildon,daily,21/06/2023,3147.07,3147.07,2022.97714,2022.97714,1124.09286,1124.09286,
Baildon,daily,22/06/2023,7780.31,7780.31,5001.283504,5001.283504,2779.026496,2779.026496,
Baildon,daily,23/06/2023,7898.76,7898.76,5077.42469,5077.42469,2821.33531,2821.33531,
Baildon,daily,24/06/2023,8306.17,8306.17,5339.313086,5339.313086,2966.856914,2966.856914,
Baildon,daily,25/06/2023,22967.6,22967.6,20082.62772,20082.62772,2884.972282,2884.972282,
Baildon,daily,26/06/2023,25022.32,25022.32,21879.25326,21879.25326,3143.066738,3143.066738,
Baildon,daily,26/06/2023,6598.58,6598.58,4241.652235,4241.652235,2356.927765,2356.927765,
Baildon,daily,27/06/2023,12220.28,12220.28,7855.353421,7855.353421,4364.926579,4364.926579,
Baildon,daily,28/06/2023,17834.16,17834.16,11464.02781,11464.02781,6370.13219,6370.13219,
Baildon,daily,29/06/2023,8611.64,8611.64,5535.673138,5535.673138,3075.966862,3075.966862,
Baildon,daily,30/06/2023,7788.56,7788.56,5006.58671,5006.58671,2781.97329,2781.97329,
Baildon,daily,01/07/2023,33275.55,33275.55,29095.79071,29095.79071,4179.759287,4179.759287,
Baildon,daily,01/07/2023,9170.9,9170.9,8018.938441,8018.938441,1151.961559,1151.961559,
Baildon,daily,02/07/2023,12293.77,12293.77,7902.59374,7902.59374,4391.17626,4391.17626,
Baildon,daily,03/07/2023,25358.96,25358.96,16301.06619,16301.06619,9057.893806,9057.893806,
Baildon,daily,03/07/2023,10166.22,10166.22,6534.97719,6534.97719,3631.24281,3631.24281,
Baildon,daily,04/07/2023,10861.15,10861.15,6981.687147,6981.687147,3879.462853,3879.462853,
Baildon,daily,05/07/2023,18917.05,18917.05,12160.12345,12160.12345,6756.926547,6756.926547,
Baildon,daily,06/07/2023,24014.45,24014.45,20997.98234,20997.98234,3016.467659,3016.467659,
Baildon,daily,07/07/2023,55443.69,55443.69,48479.37902,48479.37902,6964.310979,6964.310979,
Baildon,daily,08/07/2023,12833.34,12833.34,8249.436287,8249.436287,4583.903713,4583.903713,
Baildon,daily,09/07/2023,25681.01,25681.01,16508.08408,16508.08408,9172.925917,9172.925917,
Baildon,daily,10/07/2023,6885.1,6885.1,4425.830982,4425.830982,2459.269018,2459.269018,
Baildon,daily,10/07/2023,9370.6,9370.6,6023.542404,6023.542404,3347.057596,3347.057596,
Baildon,daily,11/07/2023,8450.68,8450.68,5432.205976,5432.205976,3018.474024,3018.474024,
Baildon,daily,12/07/2023,29513.1,29513.1,25805.94403,25805.94403,3707.15597,3707.15597,
Baildon,daily,13/07/2023,30762.96,30762.96,26898.80846,26898.80846,3864.15154,3864.15154,
Baildon,daily,14/07/2023,32440.99,32440.99,20853.48632,20853.48632,11587.50368,11587.50368,
Baildon,daily,15/07/2023,8475.52,8475.52,5448.173448,5448.173448,3027.346552,3027.346552,
Baildon,daily,16/07/2023,29572.73,29572.73,19009.73184,19009.73184,10562.99816,10562.99816,
Baildon,daily,17/07/2023,14590.07,14590.07,9378.684963,9378.684963,5211.385037,5211.385037,
Baildon,daily,17/07/2023,10684.61,10684.61,6868.20496,6868.20496,3816.40504,3816.40504,
Baildon,daily,18/07/2023,19754.8,19754.8,17273.38921,17273.38921,2481.410789,2481.410789,
Baildon,daily,19/07/2023,26184.2,26184.2,22895.18891,22895.18891,3289.011095,3289.011095,
Baildon,daily,20/07/2023,16805.59,16805.59,10802.84976,10802.84976,6002.740238,6002.740238,
Baildon,daily,21/07/2023,11866.05,11866.05,7627.649813,7627.649813,4238.400187,4238.400187,
Baildon,daily,22/07/2023,13465.16,13465.16,8655.578323,8655.578323,4809.581677,4809.581677,
Baildon,daily,23/07/2023,21013.01,21013.01,13507.43354,13507.43354,7505.576456,7505.576456,
Baildon,daily,24/07/2023,7620.89,7620.89,4898.806274,4898.806274,2722.083726,2722.083726,
Baildon,daily,24/07/2023,27651.66,27651.66,24178.32049,24178.32049,3473.339515,3473.339515,
Baildon,daily,25/07/2023,20734.79,20734.79,18130.28215,18130.28215,2604.507847,2604.507847,
Baildon,daily,26/07/2023,20467.31,20467.31,13156.65055,13156.65055,7310.659447,7310.659447,
Baildon,daily,27/07/2023,8899.54,8899.54,5720.738967,5720.738967,3178.801033,3178.801033,
Baildon,daily,28/07/2023,18724.02,18724.02,12036.04128,12036.04128,6687.978718,6687.978718,
Baildon,daily,29/07/2023,11670.76,11670.76,7502.114885,7502.114885,4168.645115,4168.645115,
Baildon,daily,30/07/2023,18825.13,18825.13,12101.03609,12101.03609,6724.093907,6724.093907,
Baildon,daily,31/07/2023,8681.19,8681.19,7590.741171,7590.741171,1090.448829,1090.448829,
Baildon,daily,31/07/2023,37403.93,37403.93,32705.60274,32705.60274,4698.327264,4698.327264,
Baildon,daily,01/08/2023,7742.12,7742.12,4976.73448,4976.73448,2765.38552,2765.38552,
Baildon,daily,01/08/2023,5089.72,5089.72,3271.737588,3271.737588,1817.982412,1817.982412,
Baildon,daily,02/08/2023,8575.75,8575.75,5512.602583,5512.602583,3063.147417,3063.147417,
Baildon,daily,03/08/2023,5842.85,5842.85,3755.859255,3755.859255,2086.990745,2086.990745,
Baildon,daily,04/08/2023,9113.13,9113.13,5858.037371,5858.037371,3255.092629,3255.092629,
Baildon,daily,05/08/2023,17641.75,17641.75,15425.76053,15425.76053,2215.98947,2215.98947,
Baildon,daily,06/08/2023,16791.39,16791.39,14682.2147,14682.2147,2109.175304,2109.175304,
Baildon,daily,07/08/2023,15778.07,15778.07,10142.34667,10142.34667,5635.723331,5635.723331,
Baildon,daily,07/08/2023,14304.67,14304.67,9195.226166,9195.226166,5109.443834,5109.443834,
Baildon,daily,08/08/2023,7737.18,7737.18,4973.558984,4973.558984,2763.621016,2763.621016,
Baildon,daily,09/08/2023,4668.77,4668.77,3001.145505,3001.145505,1667.624495,1667.624495,
Baildon,daily,10/08/2023,10305.93,10305.93,6624.784578,6624.784578,3681.145422,3681.145422,
Baildon,daily,11/08/2023,14575.06,14575.06,12744.27907,12744.27907,1830.780931,1830.780931,
Baildon,daily,12/08/2023,13635.81,13635.81,11923.00875,11923.00875,1712.801246,1712.801246,
Baildon,daily,13/08/2023,7733.07,7733.07,4970.917023,4970.917023,2762.152977,2762.152977,
Baildon,daily,14/08/2023,5068.06,5068.06,3257.814261,3257.814261,1810.245739,1810.245739,
Baildon,daily,14/08/2023,7841.79,7841.79,5040.80364,5040.80364,2800.98636,2800.98636,
Baildon,daily,15/08/2023,4668.77,4668.77,3001.145505,3001.145505,1667.624495,1667.624495,
Baildon,daily,16/08/2023,4556.56,4556.56,2929.015471,2929.015471,1627.544529,1627.544529,
Baildon,daily,17/08/2023,20195.12,20195.12,17658.40039,17658.40039,2536.719615,2536.719615,
Baildon,daily,18/08/2023,10068.3,10068.3,8803.615557,8803.615557,1264.684443,1264.684443,
Baildon,daily,19/08/2023,7412.1,7412.1,4764.593372,4764.593372,2647.506628,2647.506628,
Baildon,daily,20/08/2023,6757.41,6757.41,4343.750205,4343.750205,2413.659795,2413.659795,
Baildon,daily,21/08/2023,4287.87,4287.87,2756.298078,2756.298078,1531.571922,1531.571922,
Baildon,daily,21/08/2023,1458.85,1458.85,937.7675747,937.7675747,521.0824253,521.0824253,
Baildon,daily,22/08/2023,3697.22,3697.22,2376.620648,2376.620648,1320.599352,1320.599352,
Baildon,daily,23/08/2023,5430.48,5430.48,4748.354559,4748.354559,682.1254409,682.1254409,
Baildon,daily,25/08/2023,8883.51,8883.51,7767.64765,7767.64765,1115.86235,1115.86235,
Baildon,daily,26/08/2023,3866.54,3866.54,2485.461726,2485.461726,1381.078274,1381.078274,
Baildon,daily,27/08/2023,6757.41,6757.41,4343.750205,4343.750205,2413.659795,2413.659795,
Baildon,daily,28/08/2023,3737.46,3737.46,2402.487439,2402.487439,1334.972561,1334.972561,
Baildon,daily,28/08/2023,1288.24,1288.24,828.0972687,828.0972687,460.1427313,460.1427313,
Baildon,daily,29/08/2023,5500.65,5500.65,4809.710469,4809.710469,690.9395314,690.9395314,
Baildon,daily,30/08/2023,10821.67,10821.67,9462.354356,9462.354356,1359.315644,1359.315644,
Baildon,daily,01/09/2023,2898.77,2898.77,1863.366702,1863.366702,1035.403298,1035.403298,
Baildon,daily,01/09/2023,7515.05,7515.05,4830.770958,4830.770958,2684.279042,2684.279042,
Baildon,daily,02/09/2023,4941.03,4941.03,3176.15774,3176.15774,1764.87226,1764.87226,
Baildon,daily,03/09/2023,1288.24,1288.24,828.0972687,828.0972687,460.1427313,460.1427313,
Baildon,daily,04/09/2023,5500.65,5500.65,4809.710469,4809.710469,690.9395314,690.9395314,
Baildon,daily,04/09/2023,10032.24,10032.24,8772.085072,8772.085072,1260.154928,1260.154928,
Baildon,daily,05/09/2023,1828.32,1828.32,1175.267651,1175.267651,653.0523493,653.0523493,
Baildon,daily,06/09/2023,17177.25,17177.25,11041.7576,11041.7576,6135.492401,6135.492401,
