area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-28,6324.44,6324.44,2496.5045199420806,2496.5045199420806,3827.9354800579185,3827.9354800579185
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-29,1589.33,1589.33,561.3635780448128,561.3635780448128,1027.9664219551871,1027.9664219551871
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-30,11194.55,11194.55,3954.00114677352,3954.00114677352,7240.548853226479,7240.548853226479
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-02,3296.98,3296.98,1164.5186899776552,1164.5186899776552,2132.4613100223446,2132.4613100223446
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-04,16518.48,16518.48,6520.491930127072,6520.491930127072,9997.988069872927,9997.988069872927
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-05,2269.78,2269.78,895.9711894292833,895.9711894292833,1373.8088105707168,1373.8088105707168
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-06,12714.63,12714.63,4490.905092281601,4490.905092281601,8223.724907718397,8223.724907718397
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-07,7463.03,7463.03,2635.9995871567135,2635.9995871567135,4827.030412843286,4827.030412843286
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-09,4958.09,4958.09,1751.2355160150541,1751.2355160150541,3206.854483984946,3206.854483984946
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-11,4349.4,4349.4,1716.878768560708,1716.878768560708,2632.521231439291,2632.521231439291
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-12,4932.11,4932.11,1946.8972601292028,1946.8972601292028,2985.2127398707967,2985.2127398707967
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-13,1589.33,1589.33,561.3635780448128,561.3635780448128,1027.9664219551871,1027.9664219551871
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-14,17795.88,17795.88,6285.641667404581,6285.641667404581,11510.23833259542,11510.23833259542
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-15,1795.26,1795.26,634.0996376590957,634.0996376590957,1161.1603623409042,1161.1603623409042
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-16,4958.09,4958.09,1751.2355160150541,1751.2355160150541,3206.854483984946,3206.854483984946
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-18,18276.69,18276.69,7214.526376181959,7214.526376181959,11062.16362381804,11062.16362381804
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-19,4932.11,4932.11,1946.8972601292028,1946.8972601292028,2985.2127398707967,2985.2127398707967
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-20,1589.33,1589.33,561.3635780448128,561.3635780448128,1027.9664219551871,1027.9664219551871
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-21,8707.38,8707.38,3075.5135762842465,3075.5135762842465,5631.866423715753,5631.866423715753
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-22,1795.26,1795.26,634.0996376590957,634.0996376590957,1161.1603623409042,1161.1603623409042
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-23,3383.92,3383.92,1195.2265665515677,1195.2265665515677,2188.6934334484326,2188.6934334484326
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-24,2244.48,2244.48,792.7675961883444,792.7675961883444,1451.7124038116556,1451.7124038116556
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-25,4349.4,4349.4,1716.878768560708,1716.878768560708,2632.521231439291,2632.521231439291
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-26,2662.33,2662.33,1050.9260706999196,1050.9260706999196,1611.40392930008,1611.40392930008
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-27,1589.33,1589.33,561.3635780448128,561.3635780448128,1027.9664219551871,1027.9664219551871
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-28,9185.74,9185.74,3244.474006901876,3244.474006901876,5941.2659930981235,5941.2659930981235
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-29,1795.26,1795.26,634.0996376590957,634.0996376590957,1161.1603623409042,1161.1603623409042
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-30,1661.1,1661.1,586.7132939604982,586.7132939604982,1074.3867060395019,1074.3867060395019
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-10-31,2244.48,2244.48,792.7675961883444,792.7675961883444,1451.7124038116556,1451.7124038116556
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-01,4349.4,4349.4,1716.878768560708,1716.878768560708,2632.521231439291,2632.521231439291
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-02,2662.33,2662.33,1050.9260706999196,1050.9260706999196,1611.40392930008,1611.40392930008
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-03,1589.33,1589.33,561.3635780448128,561.3635780448128,1027.9664219551871,1027.9664219551871
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-04,17012.36,17012.36,6008.896378087906,6008.896378087906,11003.463621912095,11003.463621912095
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-05,1795.26,1795.26,634.0996376590957,634.0996376590957,1161.1603623409042,1161.1603623409042
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-06,13288.82,13288.82,4693.713415837787,4693.713415837787,8595.106584162213,8595.106584162213
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-07,2244.48,2244.48,792.7675961883444,792.7675961883444,1451.7124038116556,1451.7124038116556
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-08,2284.59,2284.59,901.8172772948243,901.8172772948243,1382.7727227051757,1382.7727227051757
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-09,21298.64,21298.64,8407.408565599357,8407.408565599357,12891.23143440064,12891.23143440064
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-11,13553.31,13553.31,4787.133317782047,4787.133317782047,8766.176682217952,8766.176682217952
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-12,14362.07,14362.07,5072.7935691958655,5072.7935691958655,9289.276430804135,9289.276430804135
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-13,1661.1,1661.1,586.7132939604982,586.7132939604982,1074.3867060395019,1074.3867060395019
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-14,2244.48,2244.48,792.7675961883444,792.7675961883444,1451.7124038116556,1451.7124038116556
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-11-15,2284.59,2284.59,901.8172772948243,901.8172772948243,1382.7727227051757,1382.7727227051757
