area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
WILD UPLANDS,daily,08/10/2020,1017.05,1017.05,85.50793546,85.50793546,931.5420645,931.5420645,
WILD UPLANDS,daily,09/10/2020,1540.38,1540.38,129.5066257,129.5066257,1410.873374,1410.873374,
WILD UPLANDS,daily,10/10/2020,1734.69,1734.69,145.8431351,145.8431351,1588.846865,1588.846865,
WILD UPLANDS,daily,11/10/2020,2189.1,2189.1,802.8572253,802.8572253,1386.242775,1386.242775,
WILD UPLANDS,daily,12/10/2020,2955.4,2955.4,1083.899431,1083.899431,1871.500569,1871.500569,
WILD UPLANDS,daily,12/10/2020,3266.59,3266.59,274.6368093,274.6368093,2991.953191,2991.953191,
WILD UPLANDS,daily,13/10/2020,1155.77,1155.77,97.17074536,97.17074536,1058.599255,1058.599255,
WILD UPLANDS,daily,14/10/2020,1356.06,1356.06,114.0100201,114.0100201,1242.04998,1242.04998,
WILD UPLANDS,daily,15/10/2020,1802.25,1802.25,151.523206,151.523206,1650.726794,1650.726794,
WILD UPLANDS,daily,16/10/2020,1162.74,1162.74,97.75674439,97.75674439,1064.983256,1064.983256,
WILD UPLANDS,daily,17/10/2020,2505.18,2505.18,918.7802584,918.7802584,1586.399742,1586.399742,
WILD UPLANDS,daily,18/10/2020,2933.21,2933.21,1075.7612,1075.7612,1857.4488,1857.4488,
WILD UPLANDS,daily,19/10/2020,1835.68,1835.68,154.3338154,154.3338154,1681.346185,1681.346185,
WILD UPLANDS,daily,19/10/2020,2659.86,2659.86,223.6263087,223.6263087,2436.233691,2436.233691,
WILD UPLANDS,daily,20/10/2020,2052.89,2052.89,172.5956301,172.5956301,1880.29437,1880.29437,
WILD UPLANDS,daily,21/10/2020,1456.71,1456.71,122.4721151,122.4721151,1334.237885,1334.237885,
WILD UPLANDS,daily,23/10/2020,872.05,872.05,73.31713792,73.31713792,798.7328621,798.7328621,
WILD UPLANDS,daily,24/10/2020,4433.1,4433.1,1625.849146,1625.849146,2807.250854,2807.250854,
WILD UPLANDS,daily,25/10/2020,5709.65,5709.65,2094.026658,2094.026658,3615.623342,3615.623342,
WILD UPLANDS,daily,26/10/2020,2303.82,2303.82,193.6924358,193.6924358,2110.127564,2110.127564,
WILD UPLANDS,daily,26/10/2020,1282.52,1282.52,107.8271839,107.8271839,1174.692816,1174.692816,
WILD UPLANDS,daily,27/10/2020,1316.67,1316.67,110.6983269,110.6983269,1205.971673,1205.971673,
WILD UPLANDS,daily,28/10/2020,799.89,799.89,67.25032446,67.25032446,732.6396755,732.6396755,
WILD UPLANDS,daily,30/10/2020,3604.11,3604.11,303.013623,303.013623,3301.096377,3301.096377,
WILD UPLANDS,daily,31/10/2020,3016.12,3016.12,1106.168624,1106.168624,1909.951376,1909.951376,
WILD UPLANDS,daily,01/11/2020,3677.11,3677.11,1348.588156,1348.588156,2328.521844,2328.521844,
WILD UPLANDS,daily,01/11/2020,4559.76,4559.76,383.3593863,383.3593863,4176.400614,4176.400614,
WILD UPLANDS,daily,02/11/2020,1380.72,1380.72,116.0832964,116.0832964,1264.636704,1264.636704,
WILD UPLANDS,daily,02/11/2020,1942.44,1942.44,163.3096054,163.3096054,1779.130395,1779.130395,
WILD UPLANDS,daily,03/11/2020,599.92,599.92,50.43795353,50.43795353,549.4820465,549.4820465,
WILD UPLANDS,daily,04/11/2020,969.44,969.44,81.50515014,81.50515014,887.9348499,887.9348499,
WILD UPLANDS,daily,06/11/2020,2521.19,2521.19,924.651961,924.651961,1596.538039,1596.538039,
WILD UPLANDS,daily,07/11/2020,7307.35,7307.35,2679.986636,2679.986636,4627.363364,4627.363364,
WILD UPLANDS,daily,08/11/2020,1615.98,1615.98,135.8626553,135.8626553,1480.117345,1480.117345,
WILD UPLANDS,daily,09/11/2020,1813.93,1813.93,152.5051958,152.5051958,1661.424804,1661.424804,
WILD UPLANDS,daily,09/11/2020,4313.29,4313.29,362.6375527,362.6375527,3950.652447,3950.652447,
WILD UPLANDS,daily,10/11/2020,407.37,407.37,34.24941514,34.24941514,373.1205849,373.1205849,
WILD UPLANDS,daily,11/11/2020,1142.79,1142.79,96.07945879,96.07945879,1046.710541,1046.710541,
WILD UPLANDS,daily,13/11/2020,1818.07,1818.07,666.7811592,666.7811592,1151.288841,1151.288841,
WILD UPLANDS,daily,14/11/2020,2063.61,2063.61,756.8334926,756.8334926,1306.776507,1306.776507,
WILD UPLANDS,daily,15/11/2020,1997.59,1997.59,167.9463122,167.9463122,1829.643688,1829.643688,
WILD UPLANDS,daily,16/11/2020,1294.26,1294.26,108.8142181,108.8142181,1185.445782,1185.445782,
WILD UPLANDS,daily,16/11/2020,1203.5,1203.5,101.1836196,101.1836196,1102.31638,1102.31638,
WILD UPLANDS,daily,17/11/2020,182.09,182.09,15.30911948,15.30911948,166.7808805,166.7808805,
WILD UPLANDS,daily,18/11/2020,1523.72,1523.72,128.1059451,128.1059451,1395.614055,1395.614055,
WILD UPLANDS,daily,19/11/2020,2330.91,2330.91,854.8663538,854.8663538,1476.043646,1476.043646,
WILD UPLANDS,daily,20/11/2020,2369.88,2369.88,869.1586867,869.1586867,1500.721313,1500.721313,
WILD UPLANDS,daily,21/11/2020,1331.72,1331.72,111.9636476,111.9636476,1219.756352,1219.756352,
WILD UPLANDS,daily,22/11/2020,4518.2,4518.2,379.8652515,379.8652515,4138.334749,4138.334749,
WILD UPLANDS,daily,23/11/2020,1377.55,1377.55,115.8167804,115.8167804,1261.73322,1261.73322,
WILD UPLANDS,daily,23/11/2020,2279.88,2279.88,191.6796931,191.6796931,2088.200307,2088.200307,
WILD UPLANDS,daily,24/11/2020,1925.26,1925.26,706.0933267,706.0933267,1219.166673,1219.166673,
WILD UPLANDS,daily,25/11/2020,2369.88,2369.88,869.1586867,869.1586867,1500.721313,1500.721313,
WILD UPLANDS,daily,26/11/2020,2096.89,2096.89,176.2949066,176.2949066,1920.595093,1920.595093,
WILD UPLANDS,daily,27/11/2020,2493.62,2493.62,209.6497695,209.6497695,2283.970231,2283.970231,
WILD UPLANDS,daily,28/11/2020,1033.16,1033.16,86.86237511,86.86237511,946.2976249,946.2976249,
WILD UPLANDS,daily,29/11/2020,224.34,224.34,18.86126566,18.86126566,205.4787343,205.4787343,
WILD UPLANDS,daily,30/11/2020,631.83,631.83,53.12076974,53.12076974,578.7092303,578.7092303,
WILD UPLANDS,daily,30/11/2020,2470,2470,905.8779163,905.8779163,1564.122084,1564.122084,
WILD UPLANDS,daily,01/12/2020,1777.41,1777.41,651.869015,651.869015,1125.540985,1125.540985,
WILD UPLANDS,daily,01/12/2020,1304.23,1304.23,109.6524406,109.6524406,1194.577559,1194.577559,
WILD UPLANDS,daily,02/12/2020,2149.76,2149.76,180.7399236,180.7399236,1969.020076,1969.020076,
WILD UPLANDS,daily,03/12/2020,798.1,798.1,67.09983117,67.09983117,731.0001688,731.0001688,
WILD UPLANDS,daily,04/12/2020,517.71,517.71,43.5261917,43.5261917,474.1838083,474.1838083,
WILD UPLANDS,daily,05/12/2020,2774.79,2774.79,233.288987,233.288987,2541.501013,2541.501013,
WILD UPLANDS,daily,06/12/2020,3049.79,3049.79,1118.51717,1118.51717,1931.27283,1931.27283,
WILD UPLANDS,daily,07/12/2020,5220.51,5220.51,1914.63349,1914.63349,3305.87651,3305.87651,
WILD UPLANDS,daily,07/12/2020,1956.35,1956.35,164.4790812,164.4790812,1791.870919,1791.870919,
WILD UPLANDS,daily,08/12/2020,2307.33,2307.33,193.9875372,193.9875372,2113.342463,2113.342463,
WILD UPLANDS,daily,09/12/2020,2099.89,2099.89,176.54713,176.54713,1923.34287,1923.34287,
WILD UPLANDS,daily,10/12/2020,517.71,517.71,43.5261917,43.5261917,474.1838083,474.1838083,
WILD UPLANDS,daily,11/12/2020,631.83,631.83,53.12076974,53.12076974,578.7092303,578.7092303,
WILD UPLANDS,daily,12/12/2020,2574.06,2574.06,944.0421495,944.0421495,1630.017851,1630.017851,
WILD UPLANDS,daily,13/12/2020,1269.54,1269.54,465.6065789,465.6065789,803.9334211,803.9334211,
WILD UPLANDS,daily,14/12/2020,2922.71,2922.71,245.725282,245.725282,2676.984718,2676.984718,
WILD UPLANDS,daily,14/12/2020,1538.22,1538.22,129.3250248,129.3250248,1408.894975,1408.894975,
WILD UPLANDS,daily,15/12/2020,572.74,572.74,48.15280955,48.15280955,524.5871904,524.5871904,
WILD UPLANDS,daily,16/12/2020,517.71,517.71,43.5261917,43.5261917,474.1838083,474.1838083,
WILD UPLANDS,daily,17/12/2020,631.83,631.83,53.12076974,53.12076974,578.7092303,578.7092303,
WILD UPLANDS,daily,18/12/2020,2418.06,2418.06,886.8288074,886.8288074,1531.231193,1531.231193,
WILD UPLANDS,daily,19/12/2020,1269.54,1269.54,465.6065789,465.6065789,803.9334211,803.9334211,
WILD UPLANDS,daily,20/12/2020,2805.8,2805.8,235.8961362,235.8961362,2569.903864,2569.903864,
WILD UPLANDS,daily,21/12/2020,4557.2,4557.2,383.1441556,383.1441556,4174.055844,4174.055844,
WILD UPLANDS,daily,21/12/2020,572.74,572.74,48.15280955,48.15280955,524.5871904,524.5871904,
WILD UPLANDS,daily,22/12/2020,1794.76,1794.76,150.8934883,150.8934883,1643.866512,1643.866512,
WILD UPLANDS,daily,23/12/2020,346.85,346.85,29.16122847,29.16122847,317.6887715,317.6887715,
WILD UPLANDS,daily,24/12/2020,2216.55,2216.55,812.924573,812.924573,1403.625427,1403.625427,
WILD UPLANDS,daily,25/12/2020,1269.54,1269.54,465.6065789,465.6065789,803.9334211,803.9334211,
WILD UPLANDS,daily,26/12/2020,716.06,716.06,60.20236199,60.20236199,655.857638,655.857638,
WILD UPLANDS,daily,27/12/2020,1272.35,1272.35,106.9721466,106.9721466,1165.377853,1165.377853,
WILD UPLANDS,daily,28/12/2020,1003.25,1003.25,84.34770783,84.34770783,918.9022922,918.9022922,
WILD UPLANDS,daily,28/12/2020,2346.94,2346.94,197.3177268,197.3177268,2149.622273,2149.622273,
WILD UPLANDS,daily,29/12/2020,346.85,346.85,29.16122847,29.16122847,317.6887715,317.6887715,
WILD UPLANDS,daily,30/12/2020,1581.43,1581.43,579.9929203,579.9929203,1001.43708,1001.43708,
WILD UPLANDS,daily,31/12/2020,4935.81,4935.81,1810.219141,1810.219141,3125.590859,3125.590859,
WILD UPLANDS,daily,01/01/2021,716.06,716.06,60.20236199,60.20236199,655.857638,655.857638,
WILD UPLANDS,daily,01/01/2021,1261.96,1261.96,106.0986129,106.0986129,1155.861387,1155.861387,
WILD UPLANDS,daily,02/01/2021,1280.32,1280.32,107.6422201,107.6422201,1172.67778,1172.67778,
WILD UPLANDS,daily,03/01/2021,1290.23,1290.23,108.475398,108.475398,1181.754602,1181.754602,
WILD UPLANDS,daily,04/01/2021,1152.42,1152.42,422.652562,422.652562,729.767438,729.767438,
WILD UPLANDS,daily,04/01/2021,1439.88,1439.88,528.0791474,528.0791474,911.8008526,911.8008526,
WILD UPLANDS,daily,05/01/2021,971.82,971.82,81.70524737,81.70524737,890.1147526,890.1147526,
WILD UPLANDS,daily,06/01/2021,1682.61,1682.61,141.4645369,141.4645369,1541.145463,1541.145463,
WILD UPLANDS,daily,07/01/2021,2482.03,2482.03,208.6753464,208.6753464,2273.354654,2273.354654,
WILD UPLANDS,daily,08/01/2021,1720.31,1720.31,144.6341443,144.6341443,1575.675856,1575.675856,
WILD UPLANDS,daily,09/01/2021,226.64,226.64,19.05463693,19.05463693,207.5853631,207.5853631,
WILD UPLANDS,daily,10/01/2021,1129.39,1129.39,414.206259,414.206259,715.183741,715.183741,
WILD UPLANDS,daily,11/01/2021,1919.84,1919.84,704.1055299,704.1055299,1215.73447,1215.73447,
WILD UPLANDS,daily,11/01/2021,1117.62,1117.62,93.96330449,93.96330449,1023.656696,1023.656696,
WILD UPLANDS,daily,12/01/2021,3357.84,3357.84,282.3086043,282.3086043,3075.531396,3075.531396,
WILD UPLANDS,daily,13/01/2021,2035.67,2035.67,171.1478678,171.1478678,1864.522132,1864.522132,
WILD UPLANDS,daily,14/01/2021,1893.45,1893.45,159.1907973,159.1907973,1734.259203,1734.259203,
WILD UPLANDS,daily,15/01/2021,432.37,432.37,36.35127679,36.35127679,396.0187232,396.0187232,
WILD UPLANDS,daily,16/01/2021,2279.88,2279.88,836.1509894,836.1509894,1443.729011,1443.729011,
WILD UPLANDS,daily,17/01/2021,1919.84,1919.84,704.1055299,704.1055299,1215.73447,1215.73447,
WILD UPLANDS,daily,18/01/2021,1214.91,1214.91,102.1429093,102.1429093,1112.767091,1112.767091,
WILD UPLANDS,daily,18/01/2021,2911.08,2911.08,244.747496,244.747496,2666.332504,2666.332504,
WILD UPLANDS,daily,19/01/2021,3444.09,3444.09,289.560027,289.560027,3154.529973,3154.529973,
WILD UPLANDS,daily,20/01/2021,2560.84,2560.84,215.301255,215.301255,2345.538745,2345.538745,
WILD UPLANDS,daily,21/01/2021,952.91,952.91,80.11539922,80.11539922,872.7946008,872.7946008,
WILD UPLANDS,daily,22/01/2021,1821.15,1821.15,667.910756,667.910756,1153.239244,1153.239244,
WILD UPLANDS,daily,23/01/2021,2125.47,2125.47,779.5207833,779.5207833,1345.949217,1345.949217,
WILD UPLANDS,daily,24/01/2021,1619.88,1619.88,136.1905457,136.1905457,1483.689454,1483.689454,
WILD UPLANDS,daily,25/01/2021,2099.89,2099.89,176.54713,176.54713,1923.34287,1923.34287,
WILD UPLANDS,daily,25/01/2021,2216.55,2216.55,186.3552572,186.3552572,2030.194743,2030.194743,
WILD UPLANDS,daily,26/01/2021,6154.29,6154.29,517.4186442,517.4186442,5636.871356,5636.871356,
WILD UPLANDS,daily,27/01/2021,1270.55,1270.55,106.8208125,106.8208125,1163.729187,1163.729187,
WILD UPLANDS,daily,28/01/2021,2279.88,2279.88,836.1509894,836.1509894,1443.729011,1443.729011,
WILD UPLANDS,daily,29/01/2021,4636.12,4636.12,1700.307176,1700.307176,2935.812824,2935.812824,
WILD UPLANDS,daily,30/01/2021,2046.05,2046.05,172.0205608,172.0205608,1874.029439,1874.029439,
WILD UPLANDS,daily,31/01/2021,6130.05,6130.05,515.3806792,515.3806792,5614.669321,5614.669321,
WILD UPLANDS,daily,01/02/2021,1565.35,1565.35,131.6059651,131.6059651,1433.744035,1433.744035,
WILD UPLANDS,daily,01/02/2021,2418.06,2418.06,203.2971028,203.2971028,2214.762897,2214.762897,
WILD UPLANDS,daily,01/02/2021,1813.09,1813.09,152.4345732,152.4345732,1660.655427,1660.655427,
WILD UPLANDS,daily,02/02/2021,3135.58,3135.58,1149.980841,1149.980841,1985.599159,1985.599159,
WILD UPLANDS,daily,03/02/2021,3479.1,3479.1,1275.967554,1275.967554,2203.132446,2203.132446,
WILD UPLANDS,daily,04/02/2021,3707.77,3707.77,311.7287821,311.7287821,3396.041218,3396.041218,
WILD UPLANDS,daily,05/02/2021,3554.52,3554.52,298.8443702,298.8443702,3255.67563,3255.67563,
WILD UPLANDS,daily,06/02/2021,2439.31,2439.31,205.0836852,205.0836852,2234.226315,2234.226315,
WILD UPLANDS,daily,07/02/2021,6346.61,6346.61,533.5878455,533.5878455,5813.022154,5813.022154,
WILD UPLANDS,daily,08/02/2021,1645.85,1645.85,138.3739596,138.3739596,1507.47604,1507.47604,
WILD UPLANDS,daily,08/02/2021,5989.16,5989.16,2196.537563,2196.537563,3792.622437,3792.622437,
WILD UPLANDS,daily,09/02/2021,5043.48,5043.48,1849.707349,1849.707349,3193.772651,3193.772651,
WILD UPLANDS,daily,10/02/2021,3863.27,3863.27,324.8023616,324.8023616,3538.467638,3538.467638,
WILD UPLANDS,daily,11/02/2021,1973.5,1973.5,165.9209583,165.9209583,1807.579042,1807.579042,
WILD UPLANDS,daily,12/02/2021,1753.65,1753.65,147.437187,147.437187,1606.212813,1606.212813,
WILD UPLANDS,daily,13/02/2021,3276.06,3276.06,275.4329945,275.4329945,3000.627006,3000.627006,
WILD UPLANDS,daily,14/02/2021,4517.04,4517.04,379.7677251,379.7677251,4137.272275,4137.272275,
WILD UPLANDS,daily,15/02/2021,3989.79,3989.79,1463.264231,1463.264231,2526.525769,2526.525769,
WILD UPLANDS,daily,15/02/2021,2312.34,2312.34,848.0557655,848.0557655,1464.284234,1464.284234,
WILD UPLANDS,daily,16/02/2021,2418.06,2418.06,203.2971028,203.2971028,2214.762897,2214.762897,
WILD UPLANDS,daily,17/02/2021,1742.68,1742.68,146.5148901,146.5148901,1596.16511,1596.16511,
WILD UPLANDS,daily,18/02/2021,2766.84,2766.84,232.620595,232.620595,2534.219405,2534.219405,
WILD UPLANDS,daily,19/02/2021,3116.98,3116.98,262.0584285,262.0584285,2854.921572,2854.921572,
WILD UPLANDS,daily,20/02/2021,1692.14,1692.14,142.2657666,142.2657666,1549.874233,1549.874233,
WILD UPLANDS,daily,21/02/2021,2301.51,2301.51,844.0838393,844.0838393,1457.426161,1457.426161,
WILD UPLANDS,daily,22/02/2021,3122.48,3122.48,1145.176387,1145.176387,1977.303613,1977.303613,
WILD UPLANDS,daily,22/02/2021,2114.86,2114.86,177.8057248,177.8057248,1937.054275,1937.054275,
WILD UPLANDS,daily,23/02/2021,1768.2,1768.2,148.6604705,148.6604705,1619.53953,1619.53953,
WILD UPLANDS,daily,24/02/2021,5426.37,5426.37,456.2191591,456.2191591,4970.150841,4970.150841,
WILD UPLANDS,daily,25/02/2021,4037.06,4037.06,339.413663,339.413663,3697.646337,3697.646337,
WILD UPLANDS,daily,26/02/2021,1859.02,1859.02,156.2961134,156.2961134,1702.723887,1702.723887,
WILD UPLANDS,daily,27/02/2021,3131.18,3131.18,1148.367131,1148.367131,1982.812869,1982.812869,
WILD UPLANDS,daily,28/02/2021,2492.56,2492.56,914.1518457,914.1518457,1578.408154,1578.408154,
WILD UPLANDS,daily,01/03/2021,1589.8,1589.8,133.6615858,133.6615858,1456.138414,1456.138414,
WILD UPLANDS,daily,01/03/2021,1631.2,1631.2,137.1422686,137.1422686,1494.057731,1494.057731,
WILD UPLANDS,daily,01/03/2021,1024.15,1024.15,86.10486417,86.10486417,938.0451358,938.0451358,
WILD UPLANDS,daily,02/03/2021,2099.89,2099.89,176.54713,176.54713,1923.34287,1923.34287,
WILD UPLANDS,daily,03/03/2021,1650.84,1650.84,138.7934912,138.7934912,1512.046509,1512.046509,
WILD UPLANDS,daily,04/03/2021,6436.86,6436.86,2360.73252,2360.73252,4076.12748,4076.12748,
WILD UPLANDS,daily,05/03/2021,5319.72,5319.72,1951.018975,1951.018975,3368.701025,3368.701025,
WILD UPLANDS,daily,06/03/2021,1994.9,1994.9,167.7201519,167.7201519,1827.179848,1827.179848,
WILD UPLANDS,daily,07/03/2021,1538.32,1538.32,129.3334323,129.3334323,1408.986568,1408.986568,
WILD UPLANDS,daily,08/03/2021,1833.02,1833.02,154.1101773,154.1101773,1678.909823,1678.909823,
WILD UPLANDS,daily,08/03/2021,3037.66,3037.66,255.3896418,255.3896418,2782.270358,2782.270358,
WILD UPLANDS,daily,09/03/2021,1626.42,1626.42,136.7403927,136.7403927,1489.679607,1489.679607,
WILD UPLANDS,daily,10/03/2021,1610.78,1610.78,590.7570972,590.7570972,1020.022903,1020.022903,
WILD UPLANDS,daily,11/03/2021,2776,2776,1018.104087,1018.104087,1757.895913,1757.895913,
WILD UPLANDS,daily,12/03/2021,1946.24,1946.24,163.6290884,163.6290884,1782.610912,1782.610912,
WILD UPLANDS,daily,13/03/2021,2046.05,2046.05,172.0205608,172.0205608,1874.029439,1874.029439,
WILD UPLANDS,daily,14/03/2021,1833.02,1833.02,154.1101773,154.1101773,1678.909823,1678.909823,
WILD UPLANDS,daily,15/03/2021,1561.63,1561.63,131.2932081,131.2932081,1430.336792,1430.336792,
WILD UPLANDS,daily,15/03/2021,1419.69,1419.69,119.3596784,119.3596784,1300.330322,1300.330322,
WILD UPLANDS,daily,16/03/2021,1970.6,1970.6,722.7218712,722.7218712,1247.878129,1247.878129,
WILD UPLANDS,daily,17/03/2021,2476.31,2476.31,908.1921226,908.1921226,1568.117877,1568.117877,
WILD UPLANDS,daily,19/03/2021,4559.76,4559.76,383.3593863,383.3593863,4176.400614,4176.400614,
WILD UPLANDS,daily,20/03/2021,2216.55,2216.55,186.3552572,186.3552572,2030.194743,2030.194743,
WILD UPLANDS,daily,21/03/2021,1837.39,1837.39,154.4775828,154.4775828,1682.912417,1682.912417,
WILD UPLANDS,daily,22/03/2021,4840.77,4840.77,406.9851519,406.9851519,4433.784848,4433.784848,
WILD UPLANDS,daily,22/03/2021,2346.94,2346.94,197.3177268,197.3177268,2149.622273,2149.622273,
WILD UPLANDS,daily,23/03/2021,1970.6,1970.6,722.7218712,722.7218712,1247.878129,1247.878129,
WILD UPLANDS,daily,24/03/2021,3191.83,3191.83,1170.610652,1170.610652,2021.219348,2021.219348,
WILD UPLANDS,daily,25/03/2021,2659.86,2659.86,223.6263087,223.6263087,2436.233691,2436.233691,
WILD UPLANDS,daily,26/03/2021,5319.72,5319.72,447.2526173,447.2526173,4872.467383,4872.467383,
WILD UPLANDS,daily,27/03/2021,1371.38,1371.38,115.2980409,115.2980409,1256.081959,1256.081959,
WILD UPLANDS,daily,28/03/2021,1866.15,1866.15,156.8955644,156.8955644,1709.254436,1709.254436,
WILD UPLANDS,daily,29/03/2021,2800.59,2800.59,235.4581082,235.4581082,2565.131892,2565.131892,
WILD UPLANDS,daily,29/03/2021,1728.58,1728.58,633.9605055,633.9605055,1094.619495,1094.619495,
WILD UPLANDS,daily,30/03/2021,2102.98,2102.98,771.2725265,771.2725265,1331.707474,1331.707474,
WILD UPLANDS,daily,31/03/2021,1745.01,1745.01,146.7107836,146.7107836,1598.299216,1598.299216,
WILD UPLANDS,daily,01/04/2021,2860.01,2860.01,240.453813,240.453813,2619.556187,2619.556187,
WILD UPLANDS,daily,01/04/2021,6564.16,6564.16,551.8782456,551.8782456,6012.281754,6012.281754,
WILD UPLANDS,daily,02/04/2021,1616.42,1616.42,135.899648,135.899648,1480.520352,1480.520352,
WILD UPLANDS,daily,03/04/2021,4830.48,4830.48,406.1200257,406.1200257,4424.359974,4424.359974,
WILD UPLANDS,daily,04/04/2021,4294.31,4294.31,1574.947609,1574.947609,2719.362391,2719.362391,
WILD UPLANDS,daily,05/04/2021,3954.63,3954.63,1450.369224,1450.369224,2504.260776,2504.260776,
WILD UPLANDS,daily,05/04/2021,4272.13,4272.13,359.1770477,359.1770477,3912.952952,3912.952952,
WILD UPLANDS,daily,06/04/2021,3975.23,3975.23,334.2153388,334.2153388,3641.014661,3641.014661,
WILD UPLANDS,daily,07/04/2021,2742.76,2742.76,230.5960819,230.5960819,2512.163918,2512.163918,
WILD UPLANDS,daily,08/04/2021,2077.01,2077.01,174.6235063,174.6235063,1902.386494,1902.386494,
WILD UPLANDS,daily,09/04/2021,3918.46,3918.46,329.4424313,329.4424313,3589.017569,3589.017569,
WILD UPLANDS,daily,10/04/2021,2112.8,2112.8,774.874033,774.874033,1337.925967,1337.925967,
WILD UPLANDS,daily,11/04/2021,2371.26,2371.26,869.6648047,869.6648047,1501.595195,1501.595195,
WILD UPLANDS,daily,12/04/2021,1993.66,1993.66,167.6158995,167.6158995,1826.0441,1826.0441,
WILD UPLANDS,daily,12/04/2021,2555.86,2555.86,214.8825642,214.8825642,2340.977436,2340.977436,
WILD UPLANDS,daily,13/04/2021,2448.34,2448.34,205.8428776,205.8428776,2242.497122,2242.497122,
WILD UPLANDS,daily,14/04/2021,6582.66,6582.66,553.4336232,553.4336232,6029.226377,6029.226377,
WILD UPLANDS,daily,15/04/2021,3866.05,3866.05,325.0360886,325.0360886,3541.013911,3541.013911,
WILD UPLANDS,daily,16/04/2021,2462.67,2462.67,903.1896227,903.1896227,1559.480377,1559.480377,
WILD UPLANDS,daily,17/04/2021,8638.83,8638.83,3168.309846,3168.309846,5470.520154,5470.520154,
WILD UPLANDS,daily,18/04/2021,2099.89,2099.89,176.54713,176.54713,1923.34287,1923.34287,
WILD UPLANDS,daily,19/04/2021,2542.96,2542.96,213.7980036,213.7980036,2329.161996,2329.161996,
WILD UPLANDS,daily,19/04/2021,1946.24,1946.24,163.6290884,163.6290884,1782.610912,1782.610912,
WILD UPLANDS,daily,20/04/2021,1797.36,1797.36,151.1120819,151.1120819,1646.247918,1646.247918,
WILD UPLANDS,daily,21/04/2021,1708.81,1708.81,143.6672879,143.6672879,1565.142712,1565.142712,
WILD UPLANDS,daily,22/04/2021,2014.71,2014.71,738.8993104,738.8993104,1275.81069,1275.81069,
WILD UPLANDS,daily,23/04/2021,9557.47,9557.47,3505.22308,3505.22308,6052.24692,6052.24692,
WILD UPLANDS,daily,24/04/2021,1428.42,1428.42,120.0936485,120.0936485,1308.326352,1308.326352,
WILD UPLANDS,daily,25/04/2021,3102.21,3102.21,260.8166486,260.8166486,2841.393351,2841.393351,
WILD UPLANDS,daily,26/04/2021,3657.02,3657.02,307.462003,307.462003,3349.557997,3349.557997,
WILD UPLANDS,daily,26/04/2021,1851.68,1851.68,155.6790069,155.6790069,1696.000993,1696.000993,
WILD UPLANDS,daily,27/04/2021,2856.37,2856.37,240.1477819,240.1477819,2616.222218,2616.222218,
WILD UPLANDS,daily,28/04/2021,1880.87,1880.87,689.8131969,689.8131969,1191.056803,1191.056803,
WILD UPLANDS,daily,29/04/2021,5412.55,5412.55,1985.064581,1985.064581,3427.485419,3427.485419,
WILD UPLANDS,daily,30/04/2021,1071.32,1071.32,90.07065672,90.07065672,981.2493433,981.2493433,
WILD UPLANDS,daily,01/05/2021,2564.38,2564.38,215.5988787,215.5988787,2348.781121,2348.781121,
WILD UPLANDS,daily,01/05/2021,2614.53,2614.53,219.8152131,219.8152131,2394.714787,2394.714787,
WILD UPLANDS,daily,02/05/2021,2057.25,2057.25,172.9621948,172.9621948,1884.287805,1884.287805,
WILD UPLANDS,daily,03/05/2021,1782.14,1782.14,149.8324685,149.8324685,1632.307531,1632.307531,
WILD UPLANDS,daily,03/05/2021,2342.86,2342.86,859.2490425,859.2490425,1483.610958,1483.610958,
WILD UPLANDS,daily,04/05/2021,2849.85,2849.85,1045.188737,1045.188737,1804.661263,1804.661263,
WILD UPLANDS,daily,05/05/2021,2191.94,2191.94,184.2861846,184.2861846,2007.653815,2007.653815,
WILD UPLANDS,daily,06/05/2021,2177.85,2177.85,183.1015754,183.1015754,1994.748425,1994.748425,
WILD UPLANDS,daily,08/05/2021,1743.02,1743.02,146.5434754,146.5434754,1596.476525,1596.476525,
WILD UPLANDS,daily,09/05/2021,2659.86,2659.86,223.6263087,223.6263087,2436.233691,2436.233691,
WILD UPLANDS,daily,10/05/2021,4386.03,4386.03,368.7531293,368.7531293,4017.276871,4017.276871,
WILD UPLANDS,daily,10/05/2021,2717.95,2717.95,996.8141225,996.8141225,1721.135878,1721.135878,
WILD UPLANDS,daily,11/05/2021,3415.7,3415.7,1252.715465,1252.715465,2162.984535,2162.984535,
WILD UPLANDS,daily,12/05/2021,1753.16,1753.16,147.3959905,147.3959905,1605.76401,1605.76401,
WILD UPLANDS,daily,13/05/2021,2418.06,2418.06,203.2971028,203.2971028,2214.762897,2214.762897,
WILD UPLANDS,daily,14/05/2021,5000.24,5000.24,420.392507,420.392507,4579.847493,4579.847493,
WILD UPLANDS,daily,15/05/2021,1811.97,1811.97,152.3404098,152.3404098,1659.62959,1659.62959,
WILD UPLANDS,daily,16/05/2021,2371.99,2371.99,199.4237922,199.4237922,2172.566208,2172.566208,
WILD UPLANDS,daily,17/05/2021,3743.42,3743.42,1372.907494,1372.907494,2370.512506,2370.512506,
WILD UPLANDS,daily,17/05/2021,4505.1,4505.1,1652.255304,1652.255304,2852.844696,2852.844696,
